@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-770,780-795'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
EGY,1,14,5,5,5,35,34,35,32
EGY,2,12,3,3,3,28,28,28,27
EGY,1,10,5,5,7,23,23,23,23
EGY,1,15,4,8,4,68,64,67,67
EGY,0,27,10,9,12,90,83,85,83
EGY,0,28,12,10,11,38,36,34,34
EGY,1,19,8,8,8,65,59,58,59
EGY,7,43,16,19,17,215,195,201,195
EGY,5,36,11,11,13,81,76,73,74
EGY,2,12,5,6,3,29,27,28,25
EGY,1,34,8,14,9,81,77,76,72
EGY,0,10,4,3,4,54,50,49,50
EGY,0,15,2,5,3,18,18,17,17
EGY,4,14,2,2,2,98,94,92,90
EGY,4,32,13,14,13,108,102,107,100
EGY,1,28,11,9,6,71,65,67,63
EGY,0,23,9,8,6,32,31,30,27
EGY,0,9,4,2,3,19,16,17,15
EGY,0,16,6,6,5,18,17,18,18
EGY,1,53,27,20,26,90,86,88,87
EGY,2,20,3,6,4,37,33,34,34
EGY,5,69,32,27,28,185,166,164,156
EGY,2,16,10,10,8,54,51,48,48
EGY,1,9,3,4,4,22,21,21,21
EGY,1,34,11,15,13,51,43,46,45
EGY,8,31,17,15,12,177,171,164,154
EGY,9,31,12,5,10,76,73,75,73
EGY,2,5,3,2,3,40,38,38,38
EGY,0,8,4,3,5,19,16,18,16
EGY,2,28,8,11,9,98,93,80,82
EGY,1,11,6,5,4,32,30,31,31
EGY,1,18,8,8,4,77,72,71,68
EGY,1,15,4,11,6,32,29,28,31
EGY,0,17,7,6,7,39,38,38,37
EGY,0,8,3,4,3,14,12,13,12
EGY,5,18,11,6,8,64,59,59,57
EGY,0,6,1,0,1,21,19,21,21
EGY,4,20,8,9,9,36,35,36,33
EGY,2,21,4,7,5,74,71,69,72
EGY,9,73,34,28,24,146,137,136,136
EGY,1,5,4,2,3,23,21,21,21
EGY,2,6,4,0,1,39,37,35,34
EGY,3,45,14,16,12,129,124,123,118
EGY,0,24,6,3,6,62,61,61,56
EGY,0,8,4,5,4,14,13,14,13
EGY,0,7,3,2,2,13,13,13,13
EGY,0,12,8,7,7,30,27,29,28
EGY,1,12,5,5,5,15,13,14,13
EGY,5,47,16,13,14,86,80,82,78
EGY,4,41,16,14,14,88,76,83,80
EGY,0,11,4,3,5,28,24,25,22
EGY,1,26,7,8,9,41,39,40,37
EGY,0,8,2,1,2,29,29,26,25
EGY,0,6,2,1,2,15,13,12,13
EGY,5,43,26,19,19,97,88,87,92
EGY,2,27,8,8,5,88,82,85,84
EGY,0,7,1,2,2,14,13,14,12
EGY,2,23,6,10,11,49,47,44,43
EGY,7,29,13,13,12,71,63,68,69
EGY,0,11,1,1,0,33,29,29,30
EGY,1,5,2,0,1,15,15,15,13
EGY,1,15,3,4,1,36,30,32,34
EGY,4,27,8,12,7,75,70,70,72
EGY,0,15,3,4,1,19,18,18,18
EGY,2,11,4,2,3,26,26,26,25
EGY,1,15,5,3,6,75,72,73,61
EGY,2,21,13,13,13,43,36,40,37
EGY,2,12,5,4,3,42,39,40,37
EGY,0,10,2,2,2,14,13,13,12
EGY,0,14,6,5,6,46,45,40,42
EGY,0,5,1,0,1,18,15,16,16
EGY,2,6,2,1,2,28,26,26,26
EGY,7,35,13,14,11,224,218,212,204
EGY,0,21,6,5,4,69,66,63,62
EGY,1,20,10,8,5,51,44,48,46
EGY,5,25,9,11,13,70,66,65,65
EGY,0,4,1,1,0,18,17,16,14
EGY,0,8,0,1,3,11,11,11,11
EGY,4,54,17,18,17,165,155,154,150
EGY,1,11,2,3,4,24,22,21,23
EGY,0,5,3,2,2,16,15,15,15
EGY,0,6,1,0,1,35,31,30,29
EGY,1,9,0,0,2,41,37,37,35
EGY,1,11,5,5,5,34,31,30,31
EGY,0,13,6,8,7,24,22,24,24
EGY,0,6,1,2,0,14,13,13,11
EGY,1,27,14,14,15,45,42,42,41
EGY,1,12,10,5,7,19,17,17,16
EGY,2,29,8,13,10,66,64,65,60
EGY,0,19,7,6,4,49,46,44,46
EGY,2,6,1,3,1,26,26,25,26
EGY,6,45,22,18,18,130,120,122,116
EGY,1,13,5,8,8,35,33,34,31
EGY,1,17,6,5,8,59,55,56,53
EGY,1,29,9,9,11,37,31,34,31
EGY,0,4,2,1,1,49,43,42,42
EGY,0,8,3,3,2,46,43,45,39
EGY,2,11,5,2,4,62,58,59,53
EGY,0,4,0,2,1,16,15,16,16
EGY,2,7,4,5,3,53,50,47,47
EGY,3,7,2,3,2,22,20,20,20
EGY,0,9,3,5,5,21,20,21,21
EGY,1,7,1,0,1,23,21,19,19
EGY,2,3,1,2,2,52,51,47,46
EGY,1,34,12,12,10,72,69,71,68
EGY,2,32,14,17,14,54,54,53,54
EGY,2,13,5,4,6,30,30,29,30
EGY,1,23,7,8,7,45,43,43,41
EGY,1,6,4,3,0,27,26,26,26
EGY,1,7,3,3,3,17,15,17,13
EGY,2,21,8,6,4,30,27,29,25
EGY,1,19,6,8,4,36,34,33,33
EGY,0,13,3,4,3,15,14,12,12
EGY,0,15,3,5,4,25,22,22,20
EGY,1,7,4,3,3,24,24,24,22
EGY,0,10,5,7,6,17,17,16,16
EGY,0,6,1,3,1,15,15,14,12
EGY,4,37,19,20,17,119,113,115,105
EGY,4,31,11,6,5,64,54,58,55
EGY,1,14,4,4,2,46,43,42,40
EGY,5,5,2,2,2,59,54,58,48
EGY,0,16,7,7,6,11,10,10,9
EGY,1,18,8,7,6,57,55,54,55
EGY,1,14,5,7,5,52,51,51,50
EGY,1,26,8,12,9,44,37,38,35
EGY,0,29,4,9,8,48,41,45,41
EGY,1,12,5,4,4,34,32,34,28
EGY,0,9,4,3,1,44,41,40,37
EGY,1,24,11,15,7,42,37,38,35
EGY,0,3,2,2,2,24,20,21,21
EGY,0,21,7,7,10,17,16,15,12
EGY,1,13,4,5,3,37,34,35,34
EGY,2,10,5,4,6,20,19,19,20
EGY,0,7,1,0,1,16,15,16,15
EGY,0,7,2,3,1,30,30,27,27
EGY,0,8,2,5,2,15,15,15,15
EGY,0,18,5,9,4,47,42,46,45
EGY,0,7,3,3,1,18,17,17,17
EGY,0,12,5,5,5,18,17,17,16
EGY,2,17,9,5,6,84,77,77,73
EGY,0,17,6,8,9,13,12,12,13
EGY,1,12,4,5,4,25,21,23,21
EGY,1,54,22,19,19,92,82,83,82
EGY,0,15,5,7,8,23,19,21,21
EGY,1,18,7,13,10,24,22,23,21
EGY,1,33,7,7,8,63,59,56,57
EGY,0,3,0,0,2,18,17,17,16
EGY,0,3,1,2,2,39,31,35,31
EGY,1,27,11,15,21,99,94,95,84
EGY,3,17,7,7,7,100,92,92,86
EGY,6,48,13,19,12,127,124,118,110
EGY,6,58,23,18,15,231,218,213,208
EGY,6,36,21,21,20,92,91,89,82
EGY,4,14,4,2,5,66,57,57,54
EGY,3,17,7,7,4,107,101,97,93
EGY,0,19,5,8,7,34,33,32,32
EGY,1,20,9,4,7,39,35,37,38
EGY,16,98,46,35,29,410,386,374,345
EGY,0,8,1,0,1,14,10,12,11
EGY,1,17,10,7,7,57,56,57,55
EGY,0,16,6,5,4,29,29,28,29
EGY,0,22,11,10,11,39,37,38,38
EGY,2,23,7,8,7,44,40,41,40
EGY,0,4,1,2,2,33,31,31,26
EGY,3,17,5,7,6,67,63,63,64
EGY,1,10,4,3,5,21,19,17,19
EGY,0,21,6,8,11,46,41,42,41
EGY,1,13,8,4,3,25,24,24,21
EGY,1,21,7,6,5,38,38,37,37
EGY,6,36,11,8,10,130,120,118,110
EGY,6,10,6,5,4,56,55,54,50
EGY,14,107,27,28,21,321,301,289,282
EGY,0,9,1,1,3,16,15,16,15
EGY,0,12,1,2,2,28,25,25,26
EGY,2,40,27,22,19,133,120,122,123
EGY,3,7,2,1,1,41,37,39,36
EGY,0,15,4,7,6,23,23,23,21
EGY,0,10,2,1,3,22,21,21,20
EGY,0,10,3,4,2,35,32,35,35
EGY,1,30,9,11,8,53,51,50,49
EGY,1,16,5,8,7,39,32,32,33
EGY,0,10,3,2,1,17,16,16,15
EGY,1,26,15,9,12,50,48,49,47
EGY,1,9,6,4,5,33,29,30,30
EGY,0,12,6,6,4,29,25,26,26
EGY,0,16,6,8,10,24,22,22,21
EGY,1,18,7,10,5,53,51,49,49
EGY,1,31,9,8,8,82,79,79,74
EGY,0,13,3,5,5,21,20,18,19
EGY,2,26,6,7,6,79,74,77,75
EGY,10,83,37,40,41,169,162,155,157
EGY,0,7,3,3,3,22,20,20,20
EGY,2,22,9,10,4,81,74,77,72
EGY,0,9,4,2,4,16,15,14,14
EGY,0,21,6,7,5,50,49,48,46
EGY,2,10,2,3,4,48,46,44,44
EGY,1,11,3,3,3,75,64,66,63
EGY,0,21,8,8,7,65,62,61,62
EGY,2,15,5,9,8,19,19,18,18
EGY,0,16,8,9,7,54,49,50,50
EGY,3,17,2,2,2,69,63,63,60
EGY,1,19,2,4,1,45,40,44,38
EGY,1,10,3,3,2,22,21,20,19
EGY,6,4,1,0,1,45,44,45,40
EGY,0,17,8,9,9,38,32,33,32
EGY,2,17,3,2,4,21,17,19,18
EGY,1,8,3,1,3,29,28,27,29
EGY,1,21,8,12,6,67,67,63,61
EGY,7,70,21,15,15,204,187,180,183
EGY,1,10,5,5,5,17,15,15,15
EGY,1,34,13,14,11,64,55,60,57
EGY,0,10,5,2,3,14,13,14,12
EGY,1,7,1,0,0,21,20,20,19
EGY,1,40,10,17,11,99,88,87,86
EGY,0,10,3,3,4,17,17,15,15
EGY,3,18,4,5,6,37,34,33,35
EGY,1,5,0,0,2,20,20,20,20
EGY,3,16,7,6,8,48,40,42,37
EGY,1,6,2,2,5,26,26,25,24
EGY,0,11,5,8,3,16,15,15,14
EGY,0,7,3,3,1,18,18,18,18
EGY,2,10,3,1,2,31,28,30,28
EGY,0,10,2,2,2,29,27,25,29
EGY,1,9,4,4,5,20,19,18,19
EGY,0,8,6,5,5,13,12,13,11
EGY,0,14,4,4,3,10,10,10,10
EGY,1,28,7,10,10,49,49,47,46
EGY,2,6,3,1,3,24,22,21,22
EGY,2,18,7,8,4,53,50,48,46
EGY,1,9,4,3,1,28,26,27,23
EGY,3,41,15,13,17,111,101,95,97
EGY,3,16,9,9,10,72,67,66,60
EGY,3,24,6,8,11,37,35,36,36
EGY,2,10,4,5,3,54,49,47,47
EGY,1,27,8,14,13,41,35,38,38
EGY,1,14,3,3,1,29,27,27,27
EGY,1,9,3,4,1,26,26,26,26
EGY,1,6,1,2,1,16,14,16,15
EGY,1,11,4,5,3,15,15,15,15
EGY,5,17,4,2,4,52,51,50,52
EGY,0,9,4,4,3,23,22,21,21
EGY,0,16,8,7,8,46,41,42,41
EGY,1,12,4,4,4,16,15,15,14
EGY,0,31,11,12,11,37,37,33,34
EGY,0,9,1,1,3,14,14,14,14
EGY,3,23,11,10,8,53,45,46,46
EGY,3,19,11,11,11,42,39,41,38
EGY,0,18,6,7,8,17,17,17,17
EGY,0,21,8,10,12,31,29,30,26
EGY,0,14,8,7,8,22,22,22,22
EGY,2,20,12,8,8,51,50,49,48
EGY,0,13,6,9,2,21,21,20,21
EGY,2,21,8,8,3,30,26,24,28
EGY,2,25,5,8,10,44,41,41,41
EGY,0,52,22,25,25,54,49,48,48
EGY,2,15,3,6,2,22,19,20,19
EGY,0,12,4,3,3,45,41,43,37
EGY,0,3,3,0,1,23,20,22,20
EGY,0,16,10,4,10,46,41,42,38
EGY,0,22,6,10,9,32,31,29,26
EGY,1,11,5,5,5,14,14,14,13
EGY,1,15,3,4,3,32,28,28,29
EGY,0,9,4,7,5,21,20,20,19
EGY,0,19,4,7,5,26,21,19,18
EGY,0,21,3,2,2,41,32,33,31
EGY,0,2,1,2,1,22,19,18,19
EGY,1,9,4,3,3,28,27,27,26
EGY,1,9,2,1,2,18,16,18,17
EGY,5,48,23,21,18,252,240,233,230
EGY,2,13,4,4,3,69,67,65,60
EGY,1,68,17,25,22,101,90,89,85
EGY,1,4,1,4,1,20,19,20,19
EGY,3,13,6,5,7,27,23,26,23
EGY,1,17,7,5,4,22,21,21,20
EGY,0,7,2,2,2,19,19,18,18
EGY,2,37,12,14,13,54,49,53,52
EGY,1,16,12,10,4,55,52,52,51
EGY,0,11,3,1,3,41,36,37,35
EGY,0,15,7,7,5,48,45,46,42
EGY,0,21,4,11,7,39,37,39,38
EGY,4,41,10,13,7,187,179,170,161
EGY,1,17,2,5,5,44,42,40,36
EGY,0,10,4,2,4,13,12,12,13
EGY,0,15,9,7,6,25,23,23,22
EGY,1,16,6,5,5,18,17,17,16
EGY,1,20,8,10,9,32,31,29,29
EGY,0,14,6,4,7,22,22,19,21
EGY,0,33,11,13,13,62,57,59,54
EGY,3,34,12,11,7,117,97,99,99
EGY,1,8,4,5,4,20,18,20,19
EGY,6,57,21,22,19,111,109,108,106
EGY,1,22,10,11,10,53,48,51,52
EGY,1,12,3,3,1,28,24,27,24
EGY,1,11,6,5,5,23,22,23,21
EGY,1,13,4,6,6,23,23,23,22
EGY,0,12,2,3,3,23,19,21,22
EGY,0,9,1,2,3,45,41,44,41
EGY,6,9,2,4,2,60,55,54,53
EGY,3,8,2,1,3,34,31,31,29
EGY,1,16,6,7,4,84,79,74,76
EGY,2,10,5,3,4,73,67,71,66
EGY,0,19,7,5,7,39,35,36,31
EGY,5,15,11,8,8,61,58,61,60
EGY,2,15,8,7,5,62,58,55,57
EGY,1,3,0,0,1,19,19,18,19
EGY,5,21,7,6,9,86,80,79,77
EGY,2,27,7,11,7,61,59,57,54
EGY,0,5,1,0,0,24,22,23,21
EGY,1,16,7,5,2,74,71,69,67
EGY,1,27,11,12,9,51,48,47,45
EGY,1,17,6,5,5,16,15,15,15
EGY,0,17,2,4,2,22,20,20,18
EGY,0,16,7,4,4,46,41,43,40
EGY,0,8,2,3,2,20,18,17,15
EGY,8,26,9,13,11,106,102,100,96
EGY,2,23,8,6,5,72,65,65,64
EGY,5,18,8,9,4,52,48,52,50
EGY,0,16,4,1,3,39,37,34,32
EGY,4,31,12,9,8,206,194,174,184
EGY,0,8,3,4,5,52,50,49,46
EGY,0,3,2,2,1,19,19,17,18
EGY,5,24,11,13,8,63,59,62,58
EGY,1,12,5,6,4,21,20,18,20
EGY,0,3,1,1,1,20,19,18,17
EGY,0,13,5,6,5,49,49,46,45
EGY,7,52,14,12,15,138,132,135,121
EGY,1,12,5,6,4,34,34,32,31
EGY,0,9,5,5,4,20,17,19,17
EGY,1,97,45,38,44,182,170,174,166
EGY,0,30,9,9,9,53,50,49,47
EGY,1,9,4,4,2,16,14,14,14
EGY,0,15,6,8,2,55,48,49,53
EGY,4,0,0,0,0,35,35,32,32
EGY,2,17,7,5,3,75,70,69,66
EGY,0,9,5,3,3,38,36,38,37
EGY,1,6,5,4,4,23,22,21,20
EGY,2,28,11,9,11,43,42,42,39
EGY,1,4,0,2,0,22,16,21,18
EGY,2,18,6,5,4,34,30,32,30
EGY,1,10,5,5,5,25,22,23,24
EGY,0,6,1,1,0,29,26,26,23
EGY,3,38,8,9,10,90,85,83,81
EGY,0,12,0,2,1,30,27,29,29
EGY,1,13,3,2,2,41,38,38,35
EGY,3,29,9,10,11,71,67,67,65
EGY,2,4,2,2,2,33,32,32,32
EGY,0,29,12,13,12,125,118,120,111
EGY,2,21,6,6,9,90,85,84,84
EGY,6,37,11,17,15,111,99,101,101
EGY,0,42,23,21,17,113,109,105,102
EGY,1,11,3,4,3,27,27,24,24
EGY,1,15,8,3,8,15,14,14,13
EGY,4,17,10,4,6,125,121,121,115
EGY,1,16,2,3,4,33,31,30,30
EGY,13,26,10,7,10,198,177,183,178
EGY,1,29,11,11,9,32,30,29,30
EGY,3,31,10,11,8,51,46,47,44
EGY,1,24,4,5,3,45,40,43,41
EGY,0,9,3,4,3,24,24,24,23
EGY,17,58,17,20,15,315,287,279,277
EGY,2,48,21,18,21,81,76,75,77
EGY,1,15,8,9,8,24,23,22,22
EGY,1,37,7,9,8,61,59,59,56
EGY,1,21,8,13,11,89,86,86,83
EGY,3,13,6,4,3,114,107,103,101
EGY,0,9,3,4,3,20,19,19,18
EGY,1,12,5,7,2,20,17,14,14
EGY,2,29,13,9,11,74,67,68,65
EGY,2,13,7,6,7,56,53,53,52
EGY,1,23,7,5,8,66,65,65,57
EGY,3,6,5,3,4,22,21,21,21
EGY,2,12,5,3,2,50,46,47,41
EGY,2,30,4,8,5,79,70,77,76
EGY,1,49,14,19,17,88,80,85,81
EGY,0,6,2,2,1,16,16,16,15
EGY,1,21,7,9,7,41,37,37,37
EGY,0,26,7,6,10,65,60,62,61
EGY,1,6,1,2,1,15,14,14,15
EGY,0,20,2,5,1,42,37,39,40
EGY,0,13,6,5,6,23,20,18,18
EGY,2,6,2,1,1,20,17,20,19
EGY,0,27,7,1,6,56,53,53,53
EGY,0,16,5,5,8,65,59,59,60
EGY,1,6,3,2,2,16,16,15,15
EGY,0,10,3,3,1,16,16,16,15
EGY,0,10,1,4,2,28,28,28,24
EGY,2,25,8,10,5,77,73,70,69
EGY,1,9,5,6,4,28,27,27,26
EGY,0,18,6,7,7,64,62,59,57
EGY,9,14,8,7,7,92,86,81,75
EGY,1,25,10,10,11,24,21,23,23
EGY,1,11,3,5,4,31,29,27,27
EGY,0,13,4,1,4,34,33,33,33
EGY,1,11,3,1,3,41,34,35,36
EGY,0,17,6,5,6,27,26,25,24
EGY,0,19,5,6,4,42,39,39,40
EGY,0,13,2,5,4,15,14,13,13
EGY,8,23,8,7,6,125,115,120,115
EGY,1,18,4,8,7,32,30,30,30
EGY,14,103,32,38,36,190,176,178,170
EGY,0,1,1,0,0,29,23,27,24
EGY,0,21,5,10,7,53,49,51,51
EGY,1,11,5,2,5,51,48,46,44
EGY,0,9,3,4,5,16,13,13,12
EGY,5,57,15,20,18,139,125,132,130
EGY,3,11,3,3,1,18,17,18,16
EGY,0,10,2,2,5,28,27,26,24
EGY,1,27,9,10,7,51,48,50,49
EGY,1,6,1,0,1,14,13,13,13
EGY,1,9,1,1,0,26,24,25,22
EGY,2,46,18,16,20,145,136,140,129
EGY,0,18,4,4,4,27,27,26,25
EGY,1,28,14,11,16,69,66,68,61
EGY,1,9,2,4,3,22,19,22,20
EGY,2,13,7,5,5,96,93,91,89
EGY,16,47,20,18,17,243,233,227,225
EGY,2,3,0,1,1,23,20,20,21
EGY,5,8,3,3,4,78,72,68,64
EGY,4,17,3,2,2,47,44,46,44
EGY,5,11,6,6,6,65,63,65,61
EGY,11,24,9,10,8,159,153,147,145
EGY,13,50,18,17,19,175,161,166,155
EGY,5,23,8,9,11,219,206,197,190
EGY,3,18,8,8,6,47,46,43,42
EGY,7,11,5,4,4,88,85,85,84
EGY,2,13,7,11,7,38,36,34,34
EGY,5,15,7,7,5,78,76,69,68
EGY,0,4,3,0,1,40,38,35,36
EGY,1,4,0,2,1,17,15,14,17
EGY,4,14,7,5,7,65,61,60,55
EGY,1,23,8,9,6,54,49,52,51
EGY,2,8,3,2,2,18,18,18,18
EGY,5,16,7,6,4,30,30,29,29
EGY,4,18,7,1,6,57,55,55,55
EGY,4,21,10,10,9,111,106,104,92
EGY,13,95,33,31,33,259,237,242,220
EGY,0,36,14,19,17,80,76,75,69
EGY,3,10,7,4,5,27,23,27,23
EGY,3,17,3,3,3,62,62,59,59
EGY,3,12,5,2,3,41,37,35,40
EGY,5,43,24,28,22,74,69,70,71
EGY,4,28,8,12,7,52,49,49,49
EGY,5,19,11,9,11,44,43,41,42
EGY,3,3,0,0,0,43,43,43,38
EGY,10,21,6,8,8,81,75,69,72
EGY,7,56,20,21,10,234,224,214,213
EGY,1,4,0,1,1,36,35,35,31
EGY,2,22,9,7,6,86,79,78,77
EGY,2,9,2,5,2,37,34,35,33
EGY,2,7,2,2,3,28,27,27,24
EGY,3,31,11,7,12,92,86,86,81
EGY,9,29,14,14,14,170,158,158,150
EGY,1,9,2,4,3,12,10,11,11
EGY,3,38,19,15,18,129,121,118,117
EGY,4,14,4,7,6,29,28,28,29
EGY,3,3,0,2,1,32,32,31,32
EGY,6,29,8,5,10,77,74,72,71
EGY,5,52,27,26,23,168,158,156,155
EGY,10,11,4,3,2,56,53,54,55
EGY,7,12,5,5,4,77,70,68,64
EGY,4,22,6,7,5,51,47,48,48
EGY,8,9,2,3,4,64,62,63,59
EGY,5,51,25,20,21,81,73,69,68
EGY,9,30,10,8,8,127,122,118,117
EGY,5,22,5,7,6,102,100,97,87
EGY,0,14,5,7,6,16,15,14,14
EGY,1,20,8,8,5,40,35,36,33
EGY,5,24,9,10,4,104,101,96,97
EGY,3,25,12,12,10,51,48,47,47
EGY,1,12,4,5,1,20,18,17,17
EGY,1,15,5,5,4,61,56,57,55
EGY,6,14,4,3,3,82,76,76,70
EGY,5,9,4,4,3,44,41,41,40
EGY,1,36,11,11,18,91,88,84,84
EGY,1,14,7,4,6,22,21,22,21
EGY,5,15,4,7,3,89,81,79,69
EGY,3,28,5,9,6,101,95,92,95
EGY,1,39,15,8,8,78,74,73,70
EGY,1,8,2,1,0,20,20,20,20
EGY,3,18,4,4,5,37,35,36,36
EGY,0,7,2,4,2,24,22,20,20
EGY,0,13,4,6,4,55,49,50,45
EGY,1,14,6,2,5,32,30,30,29
EGY,0,10,1,1,2,23,21,23,23
EGY,2,47,13,19,19,100,93,93,89
EGY,1,19,8,13,9,37,34,36,31
EGY,6,20,5,4,5,94,89,82,82
EGY,1,8,5,5,4,34,33,33,33
EGY,1,7,4,3,3,40,40,39,37
EGY,0,17,3,6,4,35,34,32,33
EGY,6,29,15,12,12,166,158,153,143
EGY,4,13,3,5,2,41,38,38,37
EGY,1,2,1,0,0,27,25,23,23
EGY,2,38,12,12,8,90,83,76,78
EGY,1,8,1,1,3,24,20,23,23
EGY,1,12,4,2,2,40,37,35,34
EGY,3,21,4,4,3,65,59,55,58
EGY,4,37,16,18,18,103,98,92,92
GLF,0,7,14,5,3,28,28,27,27
GLF,0,4,7,0,1,17,17,16,15
GLF,0,5,11,4,3,21,22,21,19
GLF,0,5,17,4,4,34,37,35,32
GLF,1,4,7,2,6,25,25,25,25
GLF,1,4,10,3,4,28,29,27,27
GLF,0,8,15,7,4,24,25,24,22
GLF,1,3,8,3,2,28,29,27,25
GLF,0,3,7,5,6,17,20,17,18
GLF,8,19,35,16,17,142,151,140,142
GLF,1,11,25,9,11,14,15,14,12
GLF,3,9,18,10,5,55,56,54,50
GLF,0,8,14,8,6,31,32,32,30
GLF,0,4,9,4,5,19,21,20,21
GLF,1,5,9,6,5,20,21,20,17
GLF,3,14,31,8,6,51,57,52,46
GLF,1,4,15,4,2,18,20,17,18
GLF,0,2,8,4,5,15,16,15,13
GLF,1,5,20,8,8,30,32,31,30
GLF,2,9,41,17,13,57,62,54,60
GLF,1,2,6,1,0,33,33,31,30
GLF,0,3,6,3,3,31,31,31,29
GLF,0,4,17,5,6,13,13,13,11
GLF,2,6,27,7,6,22,23,20,20
GLF,0,1,12,3,1,9,9,9,9
GLF,0,4,13,5,5,16,19,14,14
GLF,0,7,36,5,6,31,37,28,29
GLF,0,5,14,9,7,37,39,37,34
GLF,2,4,8,2,1,27,29,27,27
GLF,0,5,12,5,6,10,11,10,10
GLF,0,5,10,4,2,8,11,9,10
GLF,0,0,4,0,0,20,21,20,20
GLF,3,9,26,12,10,90,95,88,86
GLF,0,2,12,2,5,11,11,10,11
GLF,0,5,15,3,5,19,19,18,18
GLF,2,11,29,17,11,46,53,51,47
GLF,3,12,28,10,7,54,57,54,53
GLF,0,9,22,10,12,39,39,39,38
GLF,5,18,30,11,11,87,91,90,82
GLF,0,4,6,3,4,17,18,17,16
GLF,0,3,11,2,5,30,33,31,27
GLF,1,7,27,6,6,71,73,65,65
GLF,1,3,10,2,1,14,15,14,13
GLF,0,7,17,8,10,37,41,38,37
GLF,1,2,9,4,4,13,14,13,13
GLF,0,1,9,1,1,11,11,10,11
GLF,1,6,14,6,5,23,25,19,21
GLF,0,2,7,1,3,20,21,19,17
GLF,0,6,23,7,11,35,37,33,33
GLF,0,11,34,10,12,23,24,21,20
GLF,0,7,19,8,5,26,27,23,25
GLF,0,4,18,6,6,19,21,20,20
GLF,6,4,17,6,5,96,97,91,88
GLF,3,5,18,8,9,36,36,36,36
GLF,0,5,15,6,3,40,46,43,45
GLF,1,11,45,10,10,56,59,50,49
GLF,0,4,12,3,2,7,7,7,4
GLF,0,2,14,2,2,15,15,14,11
GLF,0,5,8,3,4,18,19,19,19
GLF,8,14,26,7,7,151,163,150,148
GLF,0,2,10,3,2,34,39,36,31
GLF,0,1,4,0,1,26,29,28,27
GLF,0,6,18,7,3,39,39,37,36
GLF,8,10,22,7,6,161,169,159,146
GLF,2,9,27,9,7,47,53,51,50
GLF,1,2,10,1,2,17,17,16,17
GLF,0,3,13,3,2,34,37,32,32
GLF,12,20,63,20,23,303,316,290,273
GLF,1,0,6,0,0,23,25,22,21
GLF,0,9,21,11,7,11,12,11,11
GLF,0,3,13,5,4,11,13,12,13
GLF,8,6,22,6,5,128,134,126,121
GLF,0,8,11,3,6,27,27,27,26
GLF,4,8,23,6,5,58,58,55,56
GLF,0,2,14,3,5,18,21,19,18
GLF,1,4,12,7,2,18,21,17,17
GLF,1,6,26,7,10,105,108,103,98
GLF,0,4,7,3,4,11,13,11,11
GLF,2,10,27,9,10,80,85,79,76
GLF,1,3,10,3,5,19,20,19,19
GLF,0,3,13,2,4,14,15,15,15
GLF,5,9,23,6,5,87,93,87,85
GLF,1,3,11,3,5,11,12,11,10
GLF,1,3,10,2,3,32,34,31,32
GLF,0,6,12,7,7,16,16,16,15
GLF,2,1,7,0,0,17,17,16,16
GLF,1,5,8,7,6,21,23,23,21
GLF,0,1,5,1,1,17,18,18,17
GLF,1,6,19,7,7,49,53,48,48
GLF,0,5,14,6,6,8,9,9,9
GLF,0,5,11,7,6,9,9,9,9
GLF,0,14,38,14,13,73,77,73,69
GLF,5,7,18,8,6,62,66,62,61
GLF,2,1,10,1,1,28,31,30,28
GLF,8,4,21,6,3,17,18,16,17
GLF,0,1,7,1,0,12,13,11,11
GLF,1,12,45,12,8,39,41,36,37
GLF,2,13,30,14,13,85,87,85,86
GLF,0,3,8,3,4,16,16,14,15
GLF,4,3,18,8,4,27,28,27,27
GLF,0,4,6,4,4,14,17,17,14
GLF,0,3,9,4,2,19,20,19,20
GLF,1,3,6,1,3,15,17,16,16
GLF,0,2,11,3,5,15,16,15,15
GLF,3,14,27,10,9,42,46,39,37
GLF,0,3,11,4,5,12,17,16,12
GLF,0,1,3,1,1,27,29,28,25
GLF,1,4,12,5,4,20,21,19,20
GLF,0,3,9,2,4,9,12,9,11
GLF,0,2,8,2,3,19,20,19,19
GLF,1,9,26,11,11,53,56,52,52
GLF,1,19,39,19,16,65,66,62,63
GLF,3,8,26,8,8,17,17,17,17
GLF,1,4,14,7,6,13,14,14,13
GLF,0,5,16,4,3,20,20,19,19
GLF,3,11,24,9,8,35,37,35,37
GLF,5,8,15,5,6,34,34,34,32
GLF,0,3,11,3,5,18,19,19,15
GLF,5,9,18,7,8,75,76,73,68
GLF,0,3,12,3,6,7,9,8,8
GLF,0,4,9,5,5,16,16,16,16
GLF,0,6,11,4,4,14,16,15,15
GLF,1,3,10,1,2,10,10,10,9
GLF,0,3,7,3,3,15,17,16,15
GLF,1,1,8,1,2,28,32,28,27
GLF,1,8,35,11,9,57,60,58,55
GLF,0,2,7,2,2,19,21,20,20
GLF,0,11,27,13,10,66,73,68,63
GLF,0,2,7,4,2,55,57,55,53
