@relation textClassifier

@attribute textClassifier {EGY, GLF, LAV, MSA, NOR}
@attribute text String

@data
EGY,'ما فيش ما فيش صعوبة ما فيش صعوبة ما أنا بقول لحضرتك هو الدكتور كذا قال أنا ما عنديش أي مشكلة إنما هو يضع حد بالمناسبة لما سئل على وسقطت أه صفحة كلنا خالد سعيد أنا معنديش مشكلة ومستعد أن لندن فى فهو الدكتور ما عندوش أي مشكلة أنا أقول نحن بس نتجاوز هذه النقطة بعد بعدما الدكتور يطلع ويقول آخر كانت أنا شايف إنه بصراحة الكلام كثير جدا كافي وقال كلام يعني أكثر من اللي أنا كنت متوقع أنه هو قال أنا شاب على تجاوز هذه النقطة ونقف عند حد ونقول يا الله نحط أيدينا في أيدي بعض ونطلع كلنا نعلم دعمنا للدكتور محمد مرسي ضد أه أحد رموز النظام السابق وأحمد شفيق كلم ويقول ما ما ما بدأش في وقت لو فضلنا نتكلم في موضوع تعهدات وكلامه والأول وسائق وكل هذا الكلام تم إدراج وتم التوافق عليه وكان بشكل كبير جدا للدكتور محمد مرسي الشخصية لانت اعتقلته أحد قادة الحزب تطل عليك عندك هو شخصية طلع وقال إنه هو متوافق مع كل هذه وسقط وعند استأذنه يرد عليها فأنا يعني قضية ولذلك لافيزان الشلفة حملة شعبية كلنا مع بعض زينب أن يتحرك في الشارع لأن رفضنا كل خمسة شهداء عدد والدعاية'
EGY,'ما حقيقة طالما ابتسرت الصندوق ما حقيقة بعد اندلاع هذه الأشياء الصندوق الآن عتيق أن يكون هو مش ينفذ لما الأمور تستقر'
EGY,'ما هو رد الكويت فيها فسادا'
EGY,'ما هي السلطة التشريعية الأزمة وبتحل الحكومة'
EGY,'أعتقد أن الموضوع أكبر من هذا الموضوع المسؤولية الوطنية بمكتب الشيء مسؤولية إنجاح الثورة أو فشلها يعني المطالب ديت مش مطالب القوى المدنية إلهم الكام ألف واحد الحصاد الغولة المطالب على شان دوله مستقر يعني مطالبا اصطفوا فيشر كذا وأن تدرك مسؤولية لنطرح تتعهد بشكل واضح حيبقى معاك ال الرؤية لأغلبية المجتمع بحسين تريد أنت بدك بيتكلم باسم الثورة أوضح تفضلن حزب انتخابية ولكنها تشغل الناس عائد في جزء كبير جدا مش معاك ودعا يسهل تزويرها رسالة نسبي كسب فيلت أو حتى لو كسبت حرب أنت ب كاسر بشكل حي عمالك الطلبة يعني البعض كيف هي الفكرة أنت بتحاول توصل حاجة مش عشان ترضي الطرف الأول مدني أقوى مدنيين تتحول تصالحيا لو فكرت إن هو دواء المصلحة العامة'
EGY,'ما كان كان كان ممكن مثلا يأخذ عشرة أشخاص جدا وعندنا من بطون مثلما ترون كان نقول لك لكن مفروش بعض ال بعض الناس الأه زملاء وأصدقاء أنا اللي كانوا معتصمين أو أو زونه فنية التمور الفنان محمد نفس المثال أه الفن العالمي المجاورتين للاذواق للفنان أحمد سعد الفنان حمدي هلال كثير من الفنانين للنزول من الثورة يتقدم بتشكيك كبير عليه شيء العام أحمد فؤاد نجم طبعا موجود'
EGY,'ما كانش فهو ثاني ويمطر الشرطة كانت يعني من عدم اهتمامهم المتشددة متزايدة يعني شو اللي تقدر يعني أه كان يتكلم الفول السيادي لم تكن موجودة حول الثلاث يعني يحضر هذه الأولوية والصور مباراة بس كلام البوصيري مش أكثر ولا أقل'
EGY,'ما كانش فسئل الآخر بطريقة كتب الباطنه السبب لكن ناس كتير شافت إن المكونين يدير تواصل دودي الفايد يبثها بذاته حاجة مهمة'
EGY,'ما نقول حقيقة إحنا لا نناقش شيئا نحن ننتظر أن يفطر رئيس الجمهورية رئيسا للوزراء ثم يبدأ رئيس الوزراء بواحد اثنين يعني حسب تكليف رئيس الجمهورية له إما أن يبحث عن حكومة تكنوقراط بالكامل وبالتالي إحنا لا علاقة لنا بهذا الأمر شأننا شأن بقية الأحزاب وإما أن يتم التواصل مع الأحزاب دل نتوقعه نتواصل مع الأحزاب في كيفية إيجاد شخصية سواء كانت ديمقراطية أو تابعة للأحزاب وضعت تشكل هذه الوزارة سيكون هناك تفاهم بيننا وبين رئيس الوزراء شأنها شأن بقية الأحزاب'
EGY,'ما تستبقش الأحداث أنا أناقش معك'
EGY,'ما يحصل طبعا في بعض الدساتير للقوة نسمع كلاما كان بشكل أو بآخر وقد يحدث هذا الفترة الانتقالية يعني ماهيش مشكلة أبدا أثار الحق يعني حفيظة بعض القوى السياسية أنه عندما طرحت بعض النصوص الخاصة بالسلع قبل ذلك كان بيتكلم عن أشياء أخرى تماما أنا وذلك ما معنى أن خوادم مثل على تخضع للرقابة أو النية التي تختص بإدارة شؤون أوجه هذا الطبيب وهذا قطعا لا علاقة له بالديمقراطية'
EGY,'ما زال النشر العربي ينشر أو يتبع ما بين 2006 إلى 2000 وبعض الأحيان بضعة 500 نسخة هذا العائد الذي أه يأتي من تبعة ألف أو ألفين نسخة أو 500 نسخة لا يحق أه العائد المجزي أو العائد الذي يسمح للناشر أن يستمر في صناعة مقابل الجهد والمال اللي هو بيؤدي'
EGY,'ماشي كمل غرف سندا بتحب إنه وحدة صغيرة للأيام أن أه ده كدة وبرد فيه بنت بتحب كذا طبعا وكما وصلته ومرة يعني كل حاجة يعني ليلى يعني وكذا فما قدرش عارف إنه إنه يعني هي بتكمل الصورة والهوى وله بحب الله هو النوع دا له سيمضي الكذا يعني مش مشكلة مش مصري أه أم وجسمها مش مصري يعني مأمور ليك هزائم أما درس كريتشفيلد أه يعني اللي هو ما صار'
EGY,'ماذا لدى أه بيتنا طلبت في ويمزق اثنين الآن عندي حرج السنة إلى أين وصلت ال فريق أول مدرب ولحد الآن تنظر فردا لفترة طويلة جدا لدى الهواة فعلا بيتك وأصحاب وقفت موجودة في النادي الأهلي أه عندما ف يعني انتمائك لدلالة شر فيحذو فاستنيت لما كان عمرو تنسف مهما طال السنيين ونحن نسكن الحملة شرفتنا ناقلة موجود تنازلات لفترات طويلة'
