@relation textClassifier

@ATTRIBUTE class {EGYpos, GLFpos, LAVpos, MSApos, NORpos}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CC NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /EX NUMERIC
@ATTRIBUTE /FW NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /JJR NUMERIC
@ATTRIBUTE /JJS NUMERIC
@ATTRIBUTE /LS NUMERIC
@ATTRIBUTE /MD NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNPS NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /PDT NUMERIC
@ATTRIBUTE /POS NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RBR NUMERIC
@ATTRIBUTE /RBS NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /SYM NUMERIC
@ATTRIBUTE /TO NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VB NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBG NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /VBZ NUMERIC
@ATTRIBUTE /WDT NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /ADJ NUMERIC
@ATTRIBUTE /VN NUMERIC
@ATTRIBUTE /PUNC NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC

@data
EGYpos,9,0,3,0,0,0,0,1,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,37.61422930478261,1,8,2,3,2,16,15,15,14
EGYpos,12,0,2,0,0,0,2,3,0,0,0,0,20,7,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,1,5,0,0,1,0,0,0,50.87577330428573,2,12,8,7,4,37,34,34,34
EGYpos,18,0,1,2,0,0,10,14,0,0,0,0,43,1,0,3,0,0,0,1,0,0,2,0,0,0,0,7,2,1,4,0,0,0,1,0,2,11,1,0,1,0,0,0,-18.126842944173887,2,20,6,5,6,85,82,77,74
EGYpos,14,0,1,0,0,0,7,3,0,0,0,0,26,10,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,1,0,2,0,12,1,0,2,0,0,0,-3.0560170648101064,1,22,6,6,5,54,50,50,50
EGYpos,9,0,0,2,0,0,2,1,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,53.55397707400002,0,7,3,4,3,37,35,36,31
EGYpos,13,2,0,1,0,0,4,2,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,5,1,1,0,0,0,0,41.538903390000044,1,8,5,5,4,30,28,26,27
EGYpos,11,0,2,0,0,0,1,5,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,56.53138960125,0,5,1,0,2,19,18,16,17
EGYpos,11,0,2,0,0,0,1,5,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,56.53138960125,0,5,1,0,2,19,18,16,17
EGYpos,11,0,2,0,0,0,1,5,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,56.53138960125,0,5,1,0,2,19,18,16,17
EGYpos,11,0,2,0,0,0,1,5,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,56.53138960125,0,5,1,0,2,19,18,16,17
EGYpos,10,0,0,0,0,0,6,1,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,3,1,0,0,0,0,0,67.1399400667742,0,7,3,4,1,24,19,20,19
EGYpos,12,0,0,0,0,0,3,2,0,0,0,0,9,5,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,1,3,0,0,0,0,0,0,80.40072647032258,0,7,2,3,3,24,23,23,22
EGYpos,11,1,0,0,0,0,6,4,0,0,0,0,16,9,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,3,0,0,0,0,0,26.088829849999996,2,12,6,7,2,40,36,36,34
EGYpos,17,0,1,4,0,0,22,8,0,0,0,0,64,19,0,2,0,0,1,2,0,0,3,0,0,0,0,11,0,2,18,0,0,2,0,0,0,30,10,0,0,1,0,0,-118.23619369492538,8,20,6,8,8,180,168,161,155
EGYpos,17,0,1,4,0,0,22,8,0,0,0,0,64,19,0,2,0,0,1,2,0,0,3,0,0,0,0,11,0,2,18,0,0,2,0,0,0,30,10,0,0,1,0,0,-118.23619369492538,8,20,6,8,8,180,168,161,155
EGYpos,17,0,1,4,0,0,22,8,0,0,0,0,64,19,0,2,0,0,1,2,0,0,3,0,0,0,0,11,0,2,18,0,0,2,0,0,0,30,10,0,0,1,0,0,-118.23619369492538,8,20,6,8,8,180,168,161,155
EGYpos,20,5,2,17,0,0,46,23,0,0,0,0,151,47,0,7,0,0,6,1,0,0,9,0,0,0,0,29,0,0,22,0,0,6,0,7,7,80,19,0,5,1,0,0,-411.562958917379,17,98,42,45,36,385,362,351,343
EGYpos,20,5,2,17,0,0,46,23,0,0,0,0,151,47,0,7,0,0,6,1,0,0,9,0,0,0,0,29,0,0,22,0,0,6,0,7,7,80,19,0,5,1,0,0,-411.562958917379,17,98,42,45,36,385,362,351,343
EGYpos,7,0,6,0,0,0,1,2,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,61.827301577142904,1,13,3,2,5,14,13,12,13
EGYpos,16,1,0,2,0,0,7,2,0,0,0,0,25,13,0,3,0,0,3,0,0,0,0,0,0,0,0,15,0,0,4,0,0,2,2,1,1,11,0,0,1,0,0,0,11.344005969587656,0,24,7,12,12,68,63,64,64
EGYpos,12,1,3,1,0,0,2,8,0,0,0,0,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,8,0,0,0,0,0,0,3.306644928857139,0,29,12,14,13,36,35,33,32
EGYpos,11,0,0,1,0,0,2,5,0,0,0,0,13,12,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,1,0,2,0,0,0,40.44661974764708,1,20,5,4,5,31,29,27,26
EGYpos,10,0,0,1,0,0,2,2,0,0,0,0,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,2,0,0,0,0,0,36.86281038363637,0,12,1,6,3,21,20,20,19
EGYpos,10,0,0,1,0,0,2,2,0,0,0,0,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,2,0,0,0,0,0,36.86281038363637,0,12,1,6,3,21,20,20,19
EGYpos,10,0,0,1,0,0,2,2,0,0,0,0,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,2,0,0,0,0,0,36.86281038363637,0,12,1,6,3,21,20,20,19
EGYpos,13,0,0,0,0,0,12,6,0,0,0,0,23,4,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,2,6,0,0,1,0,2,0,10,2,0,0,0,0,0,11.401496089259268,1,18,7,9,7,58,53,52,54
EGYpos,10,0,0,1,0,0,1,3,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,50.48603109374997,0,8,4,4,3,15,14,13,14
EGYpos,10,0,4,1,0,0,2,2,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,61.28878303586207,0,11,4,3,4,17,17,17,17
EGYpos,11,0,0,0,0,0,10,3,0,0,0,0,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,1,0,13,9,0,1,0,0,0,-10.503251891249988,2,19,13,7,7,73,73,72,67
EGYpos,10,1,1,0,0,0,6,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,1,0,5,0,0,0,0,0,0,62.106414016304356,0,9,6,5,5,35,30,30,32
EGYpos,9,0,0,0,0,0,4,3,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,69.62720856344828,0,12,3,4,3,17,16,16,15
EGYpos,9,0,1,0,0,0,2,0,0,0,0,0,15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67.00903744071431,0,7,2,3,3,20,18,18,18
EGYpos,12,0,2,1,0,0,5,2,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,8,4,0,0,0,0,0,34.245196546956535,1,7,4,4,3,38,35,35,31
EGYpos,15,2,1,0,0,0,5,3,0,0,0,0,13,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,8,0,0,1,1,0,0,52.547238846976754,3,11,4,4,5,31,30,30,28
EGYpos,12,1,2,1,0,0,5,5,0,0,0,0,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,47.01624221055556,0,20,9,7,7,33,33,33,32
EGYpos,12,1,2,1,0,0,5,5,0,0,0,0,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,47.01624221055556,0,20,9,7,7,33,33,33,32
EGYpos,13,0,0,0,0,0,5,1,0,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,2,4,0,0,3,0,0,0,7,1,0,1,0,0,0,43.56828778050003,4,14,7,7,7,46,42,42,41
EGYpos,13,0,0,0,0,0,5,1,0,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,2,4,0,0,3,0,0,0,7,1,0,1,0,0,0,43.56828778050003,4,14,7,7,7,46,42,42,41
EGYpos,13,0,3,0,0,0,3,5,0,0,0,0,20,4,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,6,0,0,1,0,0,0,6,2,0,0,0,0,0,41.1799053725,1,16,8,9,8,38,38,38,37
EGYpos,18,2,0,1,0,0,9,7,0,0,0,0,47,9,0,3,0,0,5,4,0,0,1,0,0,0,0,4,0,0,12,0,0,2,0,1,4,19,8,0,1,0,0,0,-56.284796321756744,3,38,8,12,11,101,89,93,88
EGYpos,18,2,0,1,0,0,9,7,0,0,0,0,47,9,0,3,0,0,5,4,0,0,1,0,0,0,0,4,0,0,12,0,0,2,0,1,4,19,8,0,1,0,0,0,-56.284796321756744,3,38,8,12,11,101,89,93,88
EGYpos,18,2,0,1,0,0,9,7,0,0,0,0,47,9,0,3,0,0,5,4,0,0,1,0,0,0,0,4,0,0,12,0,0,2,0,1,4,19,8,0,1,0,0,0,-56.284796321756744,3,38,8,12,11,101,89,93,88
EGYpos,11,0,0,0,0,0,3,5,0,0,0,0,16,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,4,1,0,0,0,0,0,37.05781100142859,4,11,2,1,3,34,33,30,33
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,12,0,2,0,0,0,3,5,0,0,0,0,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,40.62799414560973,2,16,9,10,6,25,24,24,25
EGYpos,14,0,1,0,0,0,5,6,0,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,1,1,13,6,0,1,0,0,0,-3.923972910259735,0,14,3,6,3,60,53,52,54
EGYpos,12,0,0,4,0,0,13,1,0,0,0,0,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,2,0,20,8,0,0,0,0,0,-18.472583726099984,2,20,11,7,10,78,74,71,69
EGYpos,11,0,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,8,2,0,0,0,0,0,29.617458530600018,2,9,1,2,0,42,36,40,37
EGYpos,9,0,0,1,0,0,1,2,0,0,0,0,13,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,83.41786767535716,2,10,6,2,4,18,18,18,17
EGYpos,7,0,0,0,0,0,0,1,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,54.74754304399998,0,1,0,0,0,19,18,18,17
EGYpos,14,0,0,1,0,0,2,1,0,0,0,0,11,4,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,1,0,2,0,0,0,59.57870295727274,1,10,2,4,5,23,21,21,21
EGYpos,11,0,0,0,0,0,2,1,0,0,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,6,3,0,0,0,0,0,36.49945662829268,0,11,3,5,4,28,24,28,26
EGYpos,13,0,3,0,0,0,10,3,0,0,0,0,30,8,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,8,2,0,1,0,0,0,7.564964717195139,0,25,13,10,12,49,45,47,48
EGYpos,21,1,1,2,0,0,8,5,0,0,0,0,43,5,0,2,0,0,1,1,0,0,1,0,0,0,0,9,0,0,6,0,0,2,0,1,1,19,14,2,0,1,1,0,-56.2585643030952,3,20,8,7,7,103,96,89,91
EGYpos,21,1,1,2,0,0,8,5,0,0,0,0,43,5,0,2,0,0,1,1,0,0,1,0,0,0,0,9,0,0,6,0,0,2,0,1,1,19,14,2,0,1,1,0,-56.2585643030952,3,20,8,7,7,103,96,89,91
EGYpos,11,0,0,0,0,0,3,6,0,0,0,0,17,2,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,46.927784074897986,2,11,2,6,5,34,34,31,30
EGYpos,11,0,0,0,0,0,3,6,0,0,0,0,17,2,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,46.927784074897986,2,11,2,6,5,34,34,31,30
EGYpos,11,0,0,0,0,0,3,6,0,0,0,0,17,2,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,46.927784074897986,2,11,2,6,5,34,34,31,30
EGYpos,11,0,0,0,0,0,3,6,0,0,0,0,17,2,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,46.927784074897986,2,11,2,6,5,34,34,31,30
EGYpos,9,0,1,0,0,0,2,1,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,76.99277958714286,1,6,1,2,1,15,14,15,14
EGYpos,10,0,0,0,0,0,1,2,0,0,0,0,18,11,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,61.5052498438298,0,16,3,2,4,28,26,27,25
EGYpos,8,0,2,0,0,0,3,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,103.47720733428572,0,6,3,2,3,12,12,12,12
EGYpos,16,0,1,1,0,0,3,3,0,0,0,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,4,1,0,1,0,1,0,45.93611381073168,1,19,5,7,7,19,16,16,17
EGYpos,9,0,0,0,0,0,1,2,0,0,0,0,11,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,71.68891982382354,0,15,5,4,4,16,15,13,13
EGYpos,9,0,0,0,0,0,1,2,0,0,0,0,11,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,71.68891982382354,0,15,5,4,4,16,15,13,13
EGYpos,7,0,0,0,0,0,0,1,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,79.70526387999999,0,12,7,8,7,13,11,12,11
EGYpos,11,0,1,0,0,0,3,3,0,0,0,0,11,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0,51.979082715749996,1,15,3,4,5,23,20,22,21
EGYpos,10,0,0,0,0,0,4,1,0,0,0,0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,5,6,0,0,0,0,0,32.05936904733332,0,23,11,10,7,23,22,23,23
EGYpos,15,0,2,0,0,0,1,8,0,0,0,0,25,13,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,5,0,0,3,0,2,1,7,4,0,0,0,1,0,-4.594375495348842,3,35,11,18,12,46,46,45,40
EGYpos,15,0,0,3,0,0,4,1,0,0,0,0,15,6,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,7,0,0,3,1,1,0,7,1,0,1,0,0,0,27.54389375157895,0,13,6,9,4,43,39,39,39
EGYpos,15,0,0,3,0,0,4,1,0,0,0,0,15,6,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,7,0,0,3,1,1,0,7,1,0,1,0,0,0,27.54389375157895,0,13,6,9,4,43,39,39,39
EGYpos,16,0,1,1,0,0,5,7,1,0,0,0,40,20,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,6,0,0,2,0,2,1,10,3,0,0,0,0,0,-20.41001916910713,6,30,6,9,9,80,75,71,74
EGYpos,16,0,1,1,0,0,5,7,1,0,0,0,40,20,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,6,0,0,2,0,2,1,10,3,0,0,0,0,0,-20.41001916910713,6,30,6,9,9,80,75,71,74
EGYpos,16,0,1,1,0,0,5,7,1,0,0,0,40,20,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,6,0,0,2,0,2,1,10,3,0,0,0,0,0,-20.41001916910713,6,30,6,9,9,80,75,71,74
EGYpos,16,0,1,1,0,0,9,10,0,0,0,0,40,1,0,2,0,0,0,0,0,0,2,0,0,1,0,10,1,0,6,0,0,3,0,0,0,20,4,0,0,1,0,0,-38.546094691607124,1,16,5,4,3,95,90,85,77
EGYpos,18,0,2,2,0,0,13,9,0,0,0,0,39,10,0,1,0,0,0,1,0,0,1,0,0,1,0,10,0,0,6,0,0,2,0,7,1,10,7,0,2,0,0,0,-45.586147020483864,6,31,13,12,12,89,81,84,80
EGYpos,15,0,0,1,0,0,6,5,0,0,0,0,40,9,0,0,0,0,2,1,0,0,1,0,0,1,0,4,0,0,7,0,0,2,0,2,0,21,14,0,0,0,0,0,-55.15840311974138,6,18,9,7,3,98,95,86,80
EGYpos,14,0,0,2,0,0,9,2,0,0,0,0,25,6,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,1,0,0,0,13,1,0,0,0,1,0,30.2973459905634,1,12,5,5,4,57,57,53,54
EGYpos,9,0,0,0,0,0,2,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,56.28572771931036,0,4,1,1,1,22,22,21,21
EGYpos,19,1,0,6,0,0,6,7,0,0,0,0,34,18,0,2,0,0,2,1,0,0,1,0,0,0,0,6,0,0,9,0,0,1,0,1,0,13,7,0,1,1,1,0,-38.86153311483049,5,10,4,5,3,108,104,101,97
EGYpos,19,1,0,6,0,0,6,7,0,0,0,0,34,18,0,2,0,0,2,1,0,0,1,0,0,0,0,6,0,0,9,0,0,1,0,1,0,13,7,0,1,1,1,0,-38.86153311483049,5,10,4,5,3,108,104,101,97
EGYpos,19,1,0,6,0,0,6,7,0,0,0,0,34,18,0,2,0,0,2,1,0,0,1,0,0,0,0,6,0,0,9,0,0,1,0,1,0,13,7,0,1,1,1,0,-38.86153311483049,5,10,4,5,3,108,104,101,97
EGYpos,12,1,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,6,0,0,0,0,1,0,46.54446235160002,1,16,3,3,4,30,30,29,30
EGYpos,12,1,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,6,0,0,0,0,1,0,46.54446235160002,1,16,3,3,4,30,30,29,30
EGYpos,12,1,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,6,0,0,0,0,1,0,46.54446235160002,1,16,3,3,4,30,30,29,30
EGYpos,12,1,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,6,0,0,0,0,1,0,46.54446235160002,1,16,3,3,4,30,30,29,30
EGYpos,12,1,0,0,0,0,4,4,0,0,0,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,6,0,0,0,0,1,0,46.54446235160002,1,16,3,3,4,30,30,29,30
EGYpos,6,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,59.34511665599999,0,7,1,1,2,15,14,12,13
EGYpos,6,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,59.34511665599999,0,7,1,1,2,15,14,12,13
EGYpos,6,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,59.34511665599999,0,7,1,1,2,15,14,12,13
EGYpos,14,0,0,1,0,0,6,4,0,0,0,0,28,3,0,4,0,0,3,2,0,0,0,0,0,0,0,5,0,0,9,0,0,2,0,0,0,9,4,0,1,0,0,0,19.16343787666669,2,16,9,6,6,64,60,63,56
EGYpos,14,0,0,1,0,0,6,4,0,0,0,0,28,3,0,4,0,0,3,2,0,0,0,0,0,0,0,5,0,0,9,0,0,2,0,0,0,9,4,0,1,0,0,0,19.16343787666669,2,16,9,6,6,64,60,63,56
EGYpos,17,0,1,3,0,0,9,8,0,0,0,0,55,11,0,6,0,0,1,0,0,0,3,0,0,0,0,10,0,0,9,0,0,3,0,2,0,22,4,0,1,0,1,0,-68.49714070519997,7,36,7,7,14,111,102,100,103
EGYpos,17,0,1,3,0,0,9,8,0,0,0,0,55,11,0,6,0,0,1,0,0,0,3,0,0,0,0,10,0,0,9,0,0,3,0,2,0,22,4,0,1,0,1,0,-68.49714070519997,7,36,7,7,14,111,102,100,103
EGYpos,10,0,3,1,0,0,3,5,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,63.27289593218751,0,11,3,3,2,19,16,18,17
EGYpos,10,0,3,1,0,0,3,5,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,63.27289593218751,0,11,3,3,2,19,16,18,17
EGYpos,14,2,0,0,0,0,13,3,0,0,0,0,22,10,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,7,0,0,3,0,1,0,11,3,0,0,0,0,0,13.335653801785725,2,14,3,5,4,66,58,60,56
EGYpos,14,0,1,0,0,0,4,2,0,0,0,0,13,9,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,6,0,0,1,0,1,0,11,3,0,0,0,0,0,37.3932604642623,2,16,8,9,5,40,39,39,37
EGYpos,14,0,1,0,0,0,4,2,0,0,0,0,13,9,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,6,0,0,1,0,1,0,11,3,0,0,0,0,0,37.3932604642623,2,16,8,9,5,40,39,39,37
EGYpos,14,0,1,0,0,0,4,2,0,0,0,0,13,9,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,6,0,0,1,0,1,0,11,3,0,0,0,0,0,37.3932604642623,2,16,8,9,5,40,39,39,37
EGYpos,13,0,0,1,0,0,4,3,0,0,0,0,40,6,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,1,0,0,0,10,1,0,1,0,0,0,20.402949037349416,1,32,8,8,9,48,43,44,43
EGYpos,21,0,1,7,0,0,30,10,2,0,0,0,117,25,0,6,0,0,10,1,0,0,4,0,0,0,0,19,0,1,26,0,0,9,0,9,1,46,27,0,1,0,1,0,-285.7848527503333,11,33,13,14,15,318,296,298,286
