@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,31-37,39-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute Conjunctions numeric
@attribute typeTokenRatio numeric

@data
EGY,101.91622,0,6,1,0,0,0,1
EGY,88.3302,0,2,0,2,0,0,0.954545
EGY,66.00113,0,5,2,0,0,0,0.956522
EGY,80.831868,0,4,0,0,0,0,1
EGY,84.891868,0,2,0,0,0,0,0.35
EGY,44.596918,0,0,0,0,0,0,1
EGY,114.09622,0,0,0,0,0,0,1
EGY,137.441845,0,2,0,0,0,0,1
EGY,15.452234,4,29,1,3,0,2,0.878788
EGY,65.718471,0,2,1,0,0,0,1
EGY,100.124933,0,1,0,0,2,0,1
EGY,137.680558,0,0,0,0,0,0,1
EGY,81.854308,0,2,0,0,0,0,1
EGY,57.687754,0,3,0,0,0,0,1
EGY,103.891825,0,5,0,0,0,0,1
EGY,89.855264,1,3,1,0,0,0,1
EGY,102.632985,0,4,1,1,0,0,0.9
EGY,53.672396,0,0,0,0,0,0,1
EGY,97.296888,0,1,0,0,0,0,1
EGY,58.115328,3,17,2,0,0,0,0.966102
EGY,174.579566,0,1,0,0,0,0,0.291667
EGY,98.967943,1,4,0,0,0,0,1
EGY,105.901817,1,1,0,0,1,4,0.833333
EGY,121.074736,3,2,0,1,0,0,0.875
EGY,118.335411,0,1,0,0,0,0,1
EGY,123.410828,0,3,2,2,1,0,0.944444
EGY,49.920295,2,13,1,2,0,0,0.928571
EGY,84.272534,2,16,3,0,0,0,0.95122
EGY,141.322654,0,0,0,1,0,0,1
EGY,79.594634,1,5,1,1,1,0,0.971429
EGY,150.35349,0,2,0,0,0,0,1
EGY,112.036459,1,4,1,0,0,0,0.46
EGY,79.927912,10,43,1,4,2,14,0.197917
EGY,199.776,4,18,1,1,3,11,0.814815
EGY,20.876417,2,29,1,0,7,3,0.740385
EGY,116.925453,1,7,0,0,0,0,0.8125
EGY,109.694271,2,4,0,0,0,4,0.4
EGY,91.348316,0,9,1,0,0,1,1
EGY,92.10142,0,10,1,0,0,0,0.935484
EGY,138.307415,0,1,1,0,0,0,1
EGY,100.528165,2,26,2,1,0,1,0.183784
EGY,98.87122,0,4,2,0,0,0,0.857143
EGY,141.868641,0,2,0,0,0,0,1
EGY,65.718471,1,1,0,1,0,0,1
EGY,142.516845,0,0,0,0,0,0,1
EGY,92.500013,0,3,0,0,0,0,0.823529
EGY,161.861992,0,1,1,1,0,1,0.5
EGY,154.39861,1,1,0,0,0,0,0.166667
EGY,111.05122,0,2,0,0,0,0,1
EGY,68.384019,2,15,1,0,1,3,0.844828
EGY,111.05122,0,1,0,0,0,1,1
EGY,158.384207,0,3,1,0,0,0,1
EGY,199.776,0,22,0,0,0,0,0.847222
EGY,71.714177,1,19,0,0,0,1,0.903846
EGY,99.321761,1,3,0,0,0,0,0.909091
EGY,148.368132,0,0,0,0,0,0,1
EGY,114.09622,0,0,0,0,0,0,1
EGY,93.505773,0,0,0,0,0,0,1
EGY,141.322654,1,1,0,0,0,0,1
EGY,111.409602,0,3,0,0,0,0,1
EGY,122.932985,0,4,0,0,1,0,0.909091
EGY,112.309042,0,22,1,0,0,2,0.125245
EGY,95.945264,0,2,1,2,0,0,1
EGY,100.005264,0,2,1,0,0,0,1
EGY,56.323897,3,19,2,0,0,0,0.43617
EGY,118.287655,3,4,1,3,1,2,0.130952
EGY,126.172056,1,1,2,0,0,0,1
EGY,108.364394,0,2,0,0,0,0,0.818182
EGY,29.824797,4,20,2,2,0,0,0.855072
EGY,99.483196,1,1,1,0,0,0,0.95
EGY,190.685641,0,1,0,0,0,0,1
EGY,82.32554,2,2,1,0,0,0,1
EGY,124.186698,0,0,0,0,0,0,1
EGY,142.307893,0,2,0,0,0,0,0.833333
EGY,130.026162,2,4,2,2,0,0,0.264957
EGY,124.186698,0,1,0,0,0,0,1
EGY,54.823763,4,16,1,1,0,0,0.938776
EGY,124.127176,0,2,0,0,0,0,0.916667
EGY,110.486761,0,0,0,2,0,0,0.727273
EGY,67.73093,1,14,0,0,0,0,0.930233
EGY,63.154296,1,8,0,1,0,0,0.941176
EGY,94.862066,2,25,2,0,1,1,0.43038
EGY,102.005503,0,0,0,0,0,0,1
EGY,97.975264,0,1,1,0,0,0,1
EGY,118.141339,1,0,0,0,0,0,1
EGY,135.023702,0,3,0,0,0,0,1
EGY,86.641097,1,3,1,2,1,0,0.967742
EGY,127.769272,0,4,1,0,0,0,0.9
EGY,166.504207,0,2,0,0,0,0,1
EGY,117.687207,0,0,0,0,0,0,1
EGY,130.217176,0,3,0,1,0,0,0.428571
EGY,126.186937,0,4,1,0,0,0,1
EGY,80.400726,0,9,0,0,0,1,0.903226
EGY,90.051283,2,1,0,1,1,0,1
EGY,186.670283,0,0,1,0,0,0,1
EGY,82.32554,0,12,3,1,0,1,0.846154
EGY,104.144811,0,6,1,0,0,2,0.928571
EGY,113.499124,0,0,0,0,0,0,1
EGY,111.320111,0,1,1,0,0,1,0.944444
EGY,70.917142,0,3,0,0,0,0,1
EGY,104.603046,0,7,1,1,0,0,1
EGY,53.597993,2,2,2,0,0,0,1
EGY,136.188132,0,5,0,0,0,0,0.888889
EGY,87.45433,1,8,1,0,0,0,0.9375
EGY,57.856709,1,32,2,1,1,0,0.820513
EGY,118.267574,0,2,5,0,0,0,0.5
EGY,111.05866,0,2,0,0,0,0,1
EGY,80.138049,0,7,0,0,0,0,1
EGY,133.262176,0,1,1,0,0,0,1
EGY,125.608755,0,2,1,0,1,4,0.875
EGY,152.189419,0,0,0,0,0,0,1
EGY,121.074736,0,4,0,0,0,1,1
EGY,107.102574,0,4,3,0,1,0,0.102564
EGY,116.46102,1,15,0,0,0,0,0.291667
EGY,65.281792,1,3,0,1,0,1,0.964286
EGY,146.338132,0,3,0,0,0,0,1
EGY,53.672396,0,0,0,0,0,0,1
EGY,86.400773,0,1,0,0,1,0,1
EGY,142.516845,0,0,0,0,0,0,1
EGY,144.308132,0,1,0,0,0,0,1
EGY,88.362837,0,9,1,1,0,0,0.96
EGY,115.029377,0,9,0,0,0,0,1
EGY,118.103884,0,6,0,0,0,0,0.194444
EGY,80.511069,1,4,0,0,0,0,0.215517
EGY,124.967733,0,6,0,0,0,0,0.1375
EGY,154.41349,0,5,0,0,0,0,0.08125
EGY,149.532562,0,0,0,0,0,0,1
EGY,127.414022,0,7,1,0,0,0,0.085714
EGY,133.254736,0,0,0,0,0,0,0.4
EGY,120.753555,0,6,1,0,0,0,0.5
EGY,62.240374,0,1,0,0,0,0,0.5
EGY,117.268955,0,18,0,0,0,0,0.731707
EGY,170.161392,0,3,1,0,0,0,1
EGY,184.640283,0,0,0,0,0,0,0.4
EGY,114.883386,0,3,1,0,0,0,0.458333
EGY,142.278132,0,7,0,1,0,0,0.909091
EGY,121.141698,0,1,0,1,0,0,1
EGY,136.686906,3,1,0,0,0,0,0.311111
EGY,131.918867,0,2,0,0,0,0,0.205882
EGY,29.101436,1,33,3,0,0,7,0.726316
EGY,132.232295,0,0,0,0,0,0,0.196429
EGY,125.470485,0,5,0,0,0,0,0.103896
EGY,122.932985,0,3,0,0,1,0,1
EGY,118.196761,0,2,0,1,0,0,0.5
EGY,137.680558,0,0,0,1,0,0,1
EGY,167.474566,1,3,0,0,0,0,1
EGY,98.34179,0,10,0,2,0,0,0.806452
EGY,117.667636,1,9,0,3,0,0,0.961538
EGY,110.234405,0,3,2,0,2,3,0.9
EGY,131.336808,1,11,2,1,2,0,0.119048
EGY,87.983322,0,18,1,0,0,1,1
EGY,77.034956,2,26,1,0,0,0,0.852459
EGY,79.147426,2,46,4,1,1,2,0.098675
EGY,129.581906,0,2,0,0,1,0,0.3125
EGY,73.79383,0,1,0,1,0,0,1
EGY,68.71883,1,1,0,0,1,0,0.909091
EGY,100.414754,1,0,0,0,0,0,1
EGY,49.269637,3,20,2,2,0,8,0.794118
EGY,124.186698,0,0,0,0,0,0,1
EGY,137.96872,0,0,2,0,0,0,0.142857
EGY,108.35719,3,13,2,0,1,4,0.173077
EGY,34.382748,1,39,2,1,2,0,0.896552
EGY,83.980659,2,4,4,0,1,1,0.486486
EGY,98.310705,1,0,0,1,1,2,0.846154
EGY,117.687207,0,1,0,0,0,0,1
EGY,14.816082,12,26,2,1,2,0,0.828283
EGY,112.556892,2,8,2,1,0,3,0.459459
EGY,123.66463,1,2,1,0,0,0,0.551724
EGY,88.930172,0,8,0,0,0,1,0.966667
EGY,133.254736,0,2,0,0,1,0,0.259259
EGY,107.323736,0,2,0,0,0,1,0.203125
EGY,132.545828,0,1,0,0,0,0,1
EGY,96.767325,0,4,0,0,0,0,0.472222
EGY,117.687207,0,0,0,0,0,0,1
EGY,132.844272,0,0,0,0,0,0,1
EGY,85.616073,1,2,1,0,0,0,0.933333
EGY,96.810938,2,2,0,0,0,0,0.5
EGY,154.39861,0,0,0,0,0,0,1
EGY,132.545828,0,1,0,0,0,0,1
EGY,117.687207,0,0,0,0,0,0,1
EGY,128.050679,1,2,0,0,0,0,1
EGY,169.526887,0,2,1,0,0,0,0.3
EGY,135.232654,0,2,0,0,2,0,1
EGY,87.825264,0,3,1,0,0,0,0.875
EGY,105.005861,0,11,2,0,0,0,0.138889
EGY,56.24122,1,14,0,0,0,2,0.684932
EGY,199.776,3,32,2,3,2,14,0.746032
EGY,95.945264,0,1,0,1,0,0,1
EGY,161.473849,0,2,0,0,0,0,0.15625
EGY,142.516845,0,2,0,0,0,0,0.416667
EGY,174.579566,0,0,0,0,0,0,1
EGY,122.156698,0,3,0,0,0,0,1
EGY,98.990264,1,1,1,0,0,0,1
EGY,69.972543,0,1,1,0,0,0,1
EGY,61.703113,0,0,0,0,0,0,1
EGY,149.383132,0,0,0,0,0,0,0.375
EGY,-54.909276,5,54,3,2,1,1,0.596154
EGY,98.967943,0,0,0,1,0,0,0.875
EGY,101.397142,3,29,3,4,2,1,0.305085
EGY,75.640926,0,16,1,1,1,0,0.923077
EGY,83.854547,1,2,0,1,0,0,1
EGY,91.034991,0,5,0,2,0,0,0.972222
EGY,160.458849,0,1,0,0,0,0,1
EGY,132.366845,0,6,0,1,0,0,1
EGY,110.021339,0,3,0,0,0,0,1
EGY,127.769272,0,3,0,3,0,0,1
EGY,166.504207,0,0,0,0,0,0,0.666667
EGY,86.313924,2,4,0,0,0,0,1
EGY,74.786509,0,2,0,0,0,0,1
EGY,131.50517,0,1,0,1,0,0,1
EGY,93.858875,3,3,0,1,0,3,0.106122
EGY,123.679198,0,3,0,0,0,0,0.3
EGY,99.483196,1,3,0,0,0,0,0.9
EGY,88.232701,1,1,0,1,1,1,0.941176
EGY,85.145113,0,4,2,1,0,1,0.928571
EGY,105.400471,0,1,1,1,0,0,1
EGY,101.520074,0,8,0,2,0,0,1
EGY,84.493808,0,1,1,1,1,0,0.88
EGY,106.050622,0,1,0,0,0,0,1
EGY,103.673226,0,3,0,1,0,1,1
EGY,128.007985,0,0,0,0,0,0,1
EGY,92.416506,0,4,2,0,1,3,0.894737
EGY,112.050306,2,6,1,0,0,3,0.148148
EGY,110.842268,0,2,0,0,0,0,0.909091
EGY,29.270197,5,31,2,1,0,0,0.75
EGY,124.186698,0,1,0,1,0,0,0.75
EGY,121.478322,1,3,0,0,0,0,1
EGY,89.825503,2,1,0,1,0,0,0.947368
EGY,141.322654,0,0,0,0,0,0,1
EGY,70.766225,1,24,1,5,1,0,0.784314
EGY,127.978328,1,1,1,0,0,2,0.134409
EGY,100.864019,0,7,0,1,0,0,0.958333
EGY,144.308132,0,3,1,0,0,0,1
EGY,126.097654,0,5,1,0,0,0,0.8
EGY,123.171698,1,0,1,0,0,0,1
EGY,105.588111,1,9,2,4,1,0,0.444444
EGY,199.776,3,27,4,4,3,16,0.353741
EGY,116.413301,3,6,1,0,1,0,1
EGY,110.939616,1,6,1,0,1,0,0.916667
EGY,141.285453,1,2,0,0,0,0,1
EGY,45.000757,2,34,2,0,2,2,0.740741
EGY,118.335411,0,0,0,0,0,0,1
EGY,91.626091,0,6,1,2,0,0,0.961538
EGY,118.081817,1,0,0,1,0,0,1
EGY,100.420917,0,0,0,0,0,0,0.954545
EGY,64.673005,1,16,0,0,0,0,0.847458
EGY,105.827415,0,6,1,0,0,0,0.882353
EGY,86.975815,0,5,2,0,1,0,0.925926
EGY,86.192446,0,8,1,1,1,0,0.880952
EGY,48.987415,4,30,0,0,3,0,0.866667
EGY,114.214985,1,19,2,0,2,0,0.048363
EGY,112.418866,4,41,5,4,3,0,0.021961
EGY,119.526322,0,3,0,1,0,1,0.941176
EGY,117.687207,0,0,0,0,0,0,1
EGY,114.150615,0,10,2,0,0,1,0.296296
EGY,91.988349,2,5,1,1,1,0,0.9375
EGY,199.776,7,55,4,3,4,0,0.805714
EGY,111.861513,1,7,1,1,1,1,0.466667
EGY,157.025706,0,3,0,0,0,0,1
EGY,78.605319,0,7,4,1,1,0,1
EGY,124.775791,2,6,0,0,0,0,0.456522
EGY,94.646909,0,1,0,0,0,1,1
EGY,128.691767,1,3,0,0,0,1,0.233333
EGY,117.14122,0,0,0,0,0,1,1
EGY,109.471367,1,3,0,0,0,0,1
EGY,124.40017,0,4,0,0,0,0,0.928571
EGY,115.029377,0,6,0,0,0,0,1
EGY,110.778226,0,2,0,0,0,0,1
EGY,121.649198,0,2,0,0,0,0,0.464286
EGY,124.48535,0,2,0,0,0,0,0.472222
EGY,113.021698,1,1,0,1,0,1,0.933333
EGY,67.255852,1,0,1,0,0,0,0.5
EGY,103.125708,0,17,1,0,0,1,1
EGY,122.882398,1,3,0,2,0,0,0.5
EGY,100.303916,0,1,1,0,1,0,0.888889
EGY,101.990622,0,0,0,0,0,0,1
EGY,199.776,4,17,0,0,1,0,0.847222
EGY,57.715279,0,37,6,1,0,0,0.940299
EGY,91.341397,1,2,1,2,1,5,0.2
EGY,70.680632,2,12,2,0,0,2,0.95
EGY,112.261265,0,3,0,0,0,3,0.913043
EGY,113.021698,1,1,0,2,1,2,0.933333
EGY,199.776,3,77,1,2,4,0,0.834483
EGY,140.606306,0,2,0,0,0,0,1
EGY,39.532207,1,39,3,2,3,0,0.848837
EGY,90.422911,2,39,1,1,3,0,0.462687
EGY,93.661514,2,11,1,0,0,3,0.216667
EGY,162.459088,0,2,0,0,0,0,0.857143
EGY,105.526552,2,17,1,0,0,0,0.105751
EGY,141.322654,0,0,0,0,0,0,1
EGY,85.145113,1,1,3,0,0,0,1
EGY,119.022102,0,1,1,0,0,0,0.235294
EGY,130.217176,1,3,0,0,0,0,1
EGY,109.471367,0,1,0,0,0,0,1
EGY,50.391777,1,28,4,0,0,0,0.859155
EGY,143.970522,0,4,0,0,0,0,0.266667
EGY,123.149377,0,5,0,0,0,0,0.313725
EGY,128.050679,0,2,0,0,0,0,0.311111
EGY,86.183407,0,4,1,0,1,0,0.95
EGY,95.468046,1,7,0,1,0,0,1
EGY,66.520518,1,4,0,0,0,1,0.818182
EGY,70.570264,2,5,0,1,1,0,0.939394
EGY,40.123531,3,22,2,0,4,9,0.826087
EGY,84.451851,2,4,1,0,3,0,1
EGY,44.180264,5,20,4,1,1,2,0.847458
EGY,138.36725,0,0,0,0,0,1,0.205882
EGY,140.986716,0,2,1,1,0,0,0.147368
EGY,122.022773,2,5,0,0,0,0,1
EGY,64.287943,7,40,3,2,2,1,0.214286
EGY,135.313428,2,27,0,1,3,7,0.037037
EGY,72.003168,1,5,1,3,0,0,0.933333
EGY,41.224547,4,11,0,0,1,0,0.88
EGY,199.776,3,47,6,4,4,2,0.828358
EGY,39.187732,0,29,0,1,2,1,0.9
EGY,199.776,2,22,1,1,3,0,0.833333
EGY,101.110068,2,3,0,1,0,0,0.215517
EGY,109.633196,0,5,0,0,1,2,0.193182
EGY,96.333407,1,1,0,0,1,0,1
EGY,199.776,5,14,6,0,3,1,0.819048
EGY,38.885464,2,15,0,2,2,4,0.8
EGY,110.158531,0,1,0,2,0,2,0.869565
EGY,191.656,0,2,0,0,0,0,0.666667
EGY,109.976698,0,2,0,0,0,2,0.944444
EGY,100.414754,0,3,0,1,0,0,0.714286
EGY,83.965389,0,6,1,0,0,2,0.823529
EGY,126.097654,0,2,2,1,0,0,1
EGY,99.856459,0,3,1,2,0,1,0.958333
EGY,148.462113,1,6,0,0,0,2,0.085714
EGY,115.797911,0,2,1,1,0,1,0.291667
EGY,100.005264,0,0,0,0,0,0,1
EGY,146.338132,0,2,0,0,0,0,1
EGY,119.789088,0,2,0,0,0,0,0.5
EGY,46.205565,5,26,0,2,0,0,0.83871
EGY,99.222001,1,25,4,2,1,1,0.474026
EGY,80.733787,2,12,0,1,0,1,0.926829
EGY,175.594566,0,0,0,0,0,0,1
EGY,186.670283,0,0,0,0,0,0,1
EGY,139.440444,0,2,1,0,0,0,1
EGY,125.600158,0,13,1,0,2,0,0.046919
EGY,137.026051,0,3,1,1,1,4,0.16
EGY,77.501036,1,15,0,0,0,0,0.948718
EGY,126.186937,0,0,0,0,0,0,1
EGY,97.065053,5,5,0,2,3,0,0.95
EGY,65.468605,9,49,3,3,0,0,0.447619
EGY,82.542952,1,0,1,1,0,0,1
EGY,122.112056,0,3,1,0,0,0,1
EGY,149.383132,0,0,0,0,0,0,1
EGY,49.800764,1,21,1,1,1,0,0.869565
EGY,132.217415,0,1,0,0,0,0,1
EGY,124.596188,1,1,1,0,1,0,1
EGY,97.123449,0,4,2,1,0,0,0.954545
EGY,93.486202,0,2,1,0,1,0,1
EGY,144.696275,0,3,0,0,0,1,1
EGY,141.449696,2,22,0,0,1,0,0.186364
EGY,116.73482,0,9,3,0,0,0,0.911765
EGY,103.838955,1,12,3,0,0,0,0.88
EGY,57.093042,3,22,0,0,0,4,0.776119
EGY,96.284452,0,2,1,1,0,0,0.428571
EGY,64.536652,2,26,1,1,1,0,0.887097
EGY,66.87517,1,22,3,1,2,0,0.87931
EGY,96.217239,2,3,0,1,0,3,0.818182
EGY,123.171698,0,1,0,0,0,0,1
EGY,102.457074,0,2,0,0,0,3,0.823529
EGY,117.687207,1,1,0,0,0,0,1
EGY,114.883386,1,4,0,0,0,0,1
EGY,123.676634,0,1,2,0,0,0,0.909091
EGY,54.449933,3,26,4,1,1,0,0.933333
EGY,121.015214,0,3,3,0,0,0,0.916667
EGY,53.19707,2,20,1,1,2,0,0.898305
EGY,107.707985,1,5,3,1,0,0,1
EGY,98.582286,0,14,1,1,0,0,1
EGY,52.37736,4,15,1,2,1,1,0.966102
EGY,118.753871,1,7,1,0,1,0,0.851852
EGY,58.88417,2,21,2,1,1,0,0.928571
EGY,85.068277,0,13,0,2,0,0,0.931818
EGY,199.776,2,55,5,2,2,1,0.841379
EGY,125.199989,0,5,0,1,0,0,0.140741
EGY,66.041328,2,20,4,2,2,0,0.896552
EGY,117.687207,0,3,0,0,1,0,1
EGY,92.900264,0,1,3,0,0,0,1
EGY,124.783794,1,2,2,1,0,1,0.114286
EGY,89.580653,0,17,4,0,0,1,0.902439
EGY,111.589002,1,23,0,0,2,1,0.436364
EGY,37.162223,2,38,2,1,1,0,0.850575
EGY,144.309841,0,2,1,0,0,0,0.123077
EGY,69.984948,4,2,0,2,0,0,0.96
EGY,87.335286,1,38,0,3,0,8,0.170673
EGY,108.146823,1,5,0,1,1,0,1
EGY,102.079405,0,4,0,1,0,0,0.878788
EGY,119.111698,0,2,0,0,0,0,1
EGY,108.146823,1,5,0,1,1,0,1
EGY,81.561825,2,4,0,1,0,0,0.909091
EGY,75.533406,1,17,1,1,0,4,0.901961
EGY,117.081698,0,1,0,1,0,0,0.909091
EGY,108.288449,1,3,1,0,0,0,1
EGY,109.797507,0,3,0,0,0,3,0.866667
EGY,116.245889,0,4,1,0,0,1,1
EGY,166.504207,0,0,0,0,0,1,1
EGY,126.21236,0,2,0,1,0,0,1
EGY,93.915264,0,2,0,0,1,0,1
EGY,95.037,0,2,0,0,1,2,0.928571
EGY,104.894258,1,5,2,0,1,0,1
EGY,125.351128,1,1,0,0,1,0,1
EGY,91.307115,2,7,0,2,0,0,0.896552
EGY,109.214166,0,2,1,1,0,0,0.909091
EGY,132.217415,0,2,0,0,0,0,0.313725
EGY,101.169694,1,1,1,0,0,0,1
EGY,97.975264,0,0,1,0,0,0,1
EGY,91.912364,0,15,0,0,0,0,0.886364
EGY,113.992056,1,2,0,0,0,0,0.904762
EGY,114.633794,0,4,0,0,1,0,0.866667
EGY,101.169694,0,1,0,0,0,0,1
EGY,86.116832,3,7,1,0,3,0,0.918919
EGY,130.217176,0,2,0,0,0,0,1
EGY,117.962773,1,9,0,1,1,0,0.892857
EGY,118.446666,0,2,1,0,0,0,0.952381
EGY,45.786028,2,19,0,0,0,0,0.963636
EGY,142.307893,0,1,0,0,0,0,1
EGY,96.333407,0,6,1,0,0,0,1
EGY,113.191588,0,3,0,1,0,1,0.923077
EGY,148.368132,0,1,0,0,0,0,1
EGY,136.262534,0,4,0,1,0,0,0.5
EGY,181.20714,0,0,0,0,0,0,1
EGY,166.698279,0,0,0,0,0,0,0.125
EGY,108.035981,0,1,0,0,0,0,0.875
EGY,132.469883,0,2,0,1,0,0,1
EGY,122.932985,0,0,0,0,0,0,1
EGY,181.20714,0,3,1,0,0,0,1
EGY,85.561514,1,12,1,0,1,1,0.948718
EGY,130.706075,0,2,3,0,0,0,0.235294
EGY,87.138677,0,6,0,0,0,0,0.944444
EGY,118.052056,0,8,3,1,0,0,0.875
EGY,158.428849,0,1,0,0,0,0,0.857143
EGY,95.098576,0,8,0,1,0,0,0.134615
EGY,128.073259,0,0,1,0,0,0,1
EGY,150.308849,0,2,0,0,0,0,0.928571
EGY,129.194736,0,0,0,0,0,0,0.777778
EGY,107.611257,1,1,1,1,1,1,1
EGY,142.628101,0,6,0,1,0,0,1
EGY,137.680558,0,2,0,0,0,0,1
EGY,123.676634,0,0,1,1,0,0,1
EGY,87.150043,1,5,0,0,0,0,1
EGY,131.802865,2,46,1,0,2,2,0.025641
EGY,103.718386,1,6,2,0,0,0,0.954545
EGY,154.41349,0,1,0,0,0,0,1
EGY,94.018927,1,7,1,0,0,0,0.939394
EGY,86.131888,3,2,1,0,1,0,1
EGY,93.689213,0,5,0,1,1,0,0.894737
EGY,82.968689,5,5,3,1,0,4,0.896552
EGY,112.514198,3,1,4,0,1,4,0.19697
EGY,105.677568,0,1,2,0,0,0,1
EGY,199.776,0,23,2,2,4,1,0.775281
EGY,58.300356,0,7,1,0,1,0,1
EGY,100.303916,0,1,1,0,0,0,1
EGY,108.675242,1,6,0,1,0,3,0.92
EGY,106.035742,0,3,0,0,0,0,1
EGY,199.776,5,55,6,4,7,6,0.846939
EGY,97.016946,0,1,0,0,1,0,0.28125
EGY,108.662837,0,2,0,0,0,0,1
EGY,125.201698,0,1,0,0,0,0,1
EGY,199.776,7,46,2,6,3,1,0.871429
EGY,37.467185,1,34,4,0,0,0,0.892473
EGY,93.336664,0,5,1,1,0,0,0.954545
EGY,106.968899,1,10,0,1,1,0,0.172
EGY,199.776,2,53,1,4,4,3,0.798561
EGY,120.770921,1,16,1,1,1,4,0.094512
EGY,67.161229,0,10,3,0,1,0,0.959184
EGY,105.319394,3,9,1,0,0,0,0.138211
EGY,93.825981,0,1,0,0,0,0,0.818182
EGY,125.237277,0,3,0,0,0,0,0.233333
EGY,28.761059,11,45,6,8,3,29,0.195929
EGY,94.296592,3,9,1,0,2,3,0.875
EGY,91.350027,0,12,0,0,0,0,0.926829
EGY,102.005503,1,2,0,0,0,0,1
EGY,110.486761,0,3,0,0,0,0,1
EGY,105.780201,1,7,1,1,0,2,0.857143
EGY,95.736937,2,12,1,2,0,3,0.761905
EGY,94.930264,1,3,1,1,0,0,1
EGY,131.029655,0,4,0,0,0,0,0.168421
EGY,108.422541,0,18,0,0,3,0,0.122449
EGY,158.384207,1,0,0,2,0,0,0.733333
EGY,158.428849,0,1,0,0,0,0,0.461538
EGY,154.39861,0,1,0,0,0,0,1
EGY,71.287029,3,8,2,0,1,2,0.777778
EGY,154.39861,0,1,0,0,0,0,1
EGY,126.142295,0,6,2,0,0,0,1
EGY,119.47008,0,2,2,0,0,0,0.8
EGY,54.395538,1,20,0,0,3,3,0.872727
EGY,99.644864,0,5,1,0,1,0,1
EGY,132.545828,0,5,0,1,0,0,1
EGY,134.253142,0,20,0,0,1,1,0.050704
EGY,78.947584,0,12,0,2,4,0,0.82
EGY,113.260411,3,0,0,0,0,0,1
EGY,111.320111,0,2,1,2,0,1,0.944444
EGY,199.776,2,27,3,0,2,0,0.8
EGY,97.719723,0,8,0,2,0,0,1
EGY,132.844272,1,3,1,1,1,0,0.5
EGY,126.172056,0,1,0,0,0,0,1
EGY,122.15328,1,12,3,1,1,4,0.173913
EGY,107.127717,0,3,0,1,0,0,1
EGY,87.914547,0,2,0,0,0,0,1
EGY,117.687207,0,4,1,0,1,0,0.125
EGY,190.685641,0,1,0,0,0,0,0.75
EGY,89.899905,1,2,1,1,0,0,1
EGY,115.61872,0,2,1,0,0,0,0.5
EGY,108.400887,0,27,0,0,1,0,0.446429
EGY,144.308132,0,1,1,0,0,0,1
EGY,165.960475,1,1,0,1,0,0,0.044444
EGY,69.980366,0,7,1,1,1,2,0.813953
EGY,199.776,5,91,8,10,9,1,0.690196
EGY,89.899905,0,1,0,0,0,0,1
EGY,124.186698,0,2,0,0,1,0,1
EGY,120.514841,0,4,0,1,0,0,0.9
EGY,83.825133,0,2,0,1,0,0,0.962963
EGY,50.062476,4,20,2,0,0,0,0.892308
EGY,128.073259,0,2,0,1,0,0,1
EGY,105.677568,0,2,0,0,0,0,0.888889
EGY,134.247415,0,0,0,0,0,0,1
EGY,133.262176,0,3,0,0,0,0,1
EGY,125.216071,0,4,0,0,0,0,0.941176
EGY,67.266814,0,21,3,0,0,0,0.887097
EGY,142.52925,0,4,0,0,0,0,0.44186
EGY,82.542952,2,0,0,1,0,0,0.888889
EGY,112.954736,2,2,1,0,1,0,0.96
EGY,92.959786,0,0,0,0,0,0,1
EGY,108.288449,0,1,0,0,0,0,0.909091
EGY,145.323132,0,1,0,0,0,0,1
EGY,100.572807,1,4,1,0,1,1,0.944444
EGY,122.156698,0,2,0,1,0,1,1
EGY,118.126459,0,1,0,0,0,0,1
EGY,134.247415,1,2,1,0,1,0,1
EGY,121.478322,0,5,0,0,0,0,1
EGY,138.307415,0,1,0,0,0,0,1
EGY,100.513914,3,60,2,1,1,1,0.034891
EGY,89.855264,1,3,0,0,0,0,0.928571
EGY,-26.940005,6,48,2,8,2,0,0.847682
EGY,96.184602,1,2,0,1,1,4,0.9
EGY,-0.363852,5,38,1,2,5,10,0.727273
EGY,127.635963,0,24,0,0,1,2,0.054113
EGY,136.961253,0,1,0,0,1,0,0.894737
EGY,118.141339,0,0,0,0,0,0,1
EGY,33.50632,1,0,0,0,0,0,1
EGY,101.169694,0,4,0,0,0,0,0.8
EGY,68.778352,0,1,0,0,0,0,1
EGY,71.268656,3,25,1,4,1,0,0.39375
EGY,123.410828,0,3,0,0,0,0,0.944444
EGY,123.410828,0,3,0,0,0,0,0.944444
EGY,38.328977,4,23,1,0,3,1,0.866667
EGY,199.776,5,48,3,1,5,0,0.836066
EGY,166.148085,0,1,0,0,0,1,0.16
EGY,103.975981,0,4,0,0,0,0,0.916667
EGY,199.776,0,20,0,0,1,0,0.761905
EGY,96.893302,0,2,0,1,0,0,1
EGY,104.211097,2,4,0,1,1,0,0.180645
EGY,79.536952,2,3,0,1,1,0,0.909091
EGY,93.945025,0,3,0,0,0,0,0.857143
EGY,132.545828,1,2,1,0,0,0,1
EGY,148.368132,0,0,0,0,0,0,1
EGY,157.025706,0,1,0,1,0,0,0.833333
