@relation textClassifier-weka.filters.unsupervised.attribute.Remove-R26-34

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute readability numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric
@attribute typeTokenRatio numeric

@data
EGY,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,164.399492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111
EGY,4,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,86.305327,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
EGY,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,89.914786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,129.194736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,143.293132,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1
EGY,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,173.564566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,7,0,0,0,0,1,0,0,0,1,14,1,0,1,0,0,0,0,1,0,1,0,0,97.065053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
EGY,6,0,0,0,0,0,0,0,1,2,7,1,0,1,0,0,0,0,1,0,0,0,0,106.573316,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,0.933333
EGY,5,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,1,0,2,0,0,0,0,110.021339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
EGY,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,1,0,0,0,0,103.891825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,137.441845,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1
EGY,7,0,0,0,0,1,0,0,1,0,2,4,0,1,0,0,0,0,0,0,2,1,0,89.010154,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1
EGY,7,1,1,0,0,0,0,0,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,120.205727,0,0,0,1,0,0,0,1,1,0,2,0,0,0,5,0.947368
EGY,5,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,1,0,124.525031,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.333333
EGY,5,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,134.95966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,60.717874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,5,1,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,108.424124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
EGY,4,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,132.605558,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.666667
EGY,9,0,0,0,0,0,1,1,1,4,12,3,0,0,1,0,0,0,0,0,3,1,0,88.303177,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1
EGY,8,0,0,0,0,4,0,0,5,0,5,6,0,1,1,0,0,0,3,0,1,0,0,132.172773,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,0.448276
EGY,5,0,0,0,0,4,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,132.217415,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0.5
EGY,9,0,0,0,0,2,0,0,3,4,19,6,1,1,1,0,0,0,1,0,0,0,0,77.369588,0,0,0,0,0,0,0,0,1,1,0,3,0,0,4,0.906977
EGY,10,0,0,0,0,7,0,2,11,4,14,14,4,0,0,0,0,0,8,0,3,2,0,120.632029,0,0,0,0,0,0,0,2,3,1,0,0,2,2,16,0.067908
EGY,8,1,0,0,0,4,0,0,1,3,12,3,0,1,0,0,0,0,3,0,0,0,0,95.476328,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0.965517
EGY,10,0,1,0,0,2,1,0,3,1,2,4,1,0,0,0,0,0,1,1,0,0,0,92.416506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.947368
EGY,4,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,118.335411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,14,0,1,1,0,3,1,0,2,4,20,12,1,0,1,0,1,0,5,0,5,1,0,76.213224,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,0.933333
EGY,4,0,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,108.854962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.636364
EGY,5,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,97.975264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,12,0,0,2,0,11,0,0,6,2,28,2,2,0,0,0,2,0,3,1,3,4,0,199.776,0,0,0,0,0,0,0,0,1,6,0,0,6,5,12,0.893939
EGY,13,4,0,0,0,4,1,0,3,0,14,13,1,1,1,0,1,0,4,0,1,2,0,128.155488,0,0,0,1,0,0,1,0,0,3,0,1,1,1,4,0.152381
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,130.232056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,7,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,1,0,88.50364,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
EGY,12,8,1,0,0,0,1,0,2,2,16,5,0,2,1,0,0,0,1,0,5,1,0,86.87062,0,0,0,0,1,0,0,0,3,1,1,0,0,0,10,0.777778
EGY,9,0,0,0,0,4,0,0,2,1,11,3,0,0,0,0,1,0,1,0,1,1,0,87.735981,0,0,0,0,0,0,0,1,1,3,0,0,2,1,5,0.685714
EGY,7,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,1,0,1,0,0,149.550853,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,16,3,6,8,0,31,5,0,24,8,72,28,0,1,5,0,4,0,19,1,11,7,0,72.943773,1,0,0,10,6,0,2,9,3,22,5,3,11,13,74,0.118135
EGY,16,0,1,2,0,5,1,2,6,3,18,12,2,2,5,0,1,0,6,0,2,2,0,83.502623,0,0,0,0,0,0,0,1,0,4,2,2,4,2,12,0.434211
EGY,13,0,1,0,0,6,1,2,4,4,16,9,2,0,1,0,0,0,2,0,3,1,0,112.433341,0,0,0,1,0,0,1,1,1,2,0,0,2,1,10,0.121065
EGY,12,0,0,0,0,8,0,1,10,9,45,19,2,0,1,1,3,0,16,0,3,0,0,199.776,0,0,0,2,0,0,1,3,2,5,1,0,3,2,18,0.764706
EGY,4,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,93.945025,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.833333
EGY,13,0,1,2,0,5,0,1,3,0,14,8,0,1,1,1,0,0,2,0,2,1,0,74.51122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.467391
EGY,8,0,0,0,0,1,0,0,1,3,15,4,0,1,0,0,0,0,2,0,1,0,0,99.353875,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.483333
EGY,15,0,1,0,0,6,1,0,8,5,50,24,3,1,3,1,5,0,9,0,8,2,0,101.355902,0,1,0,1,0,0,2,2,1,5,0,0,7,4,21,0.116012
EGY,10,0,0,1,0,1,0,0,2,1,7,3,0,0,1,0,1,0,4,0,2,0,0,108.055798,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0.913043
EGY,8,0,0,1,0,5,0,0,2,4,15,3,0,0,0,0,0,0,2,0,3,0,0,51.404308,0,0,0,0,0,0,0,1,2,1,0,0,1,0,7,0.894737
EGY,6,0,1,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,124.352249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EGY,4,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,101.990622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,6,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,86.869786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EGY,10,0,1,3,0,6,0,0,1,1,8,0,0,0,0,0,1,0,1,0,1,0,1,87.407568,0,0,1,3,1,0,1,0,0,0,0,0,0,0,4,0.888889
EGY,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,118.141339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EGY,12,1,0,2,0,4,1,0,2,7,11,3,1,0,1,0,0,0,3,0,1,0,0,51.478562,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1
EGY,8,0,0,1,0,5,0,0,4,0,12,7,1,0,1,0,0,0,4,0,0,0,0,95.736937,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6,0.972222
EGY,13,0,0,1,0,3,0,0,3,2,6,4,1,1,2,1,0,0,3,0,2,1,0,81.960819,0,0,0,0,0,0,0,0,0,2,2,1,1,1,10,0.96875
EGY,10,1,0,2,0,1,0,1,2,1,4,3,2,0,0,0,0,0,0,0,2,0,0,115.325233,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0.947368
EGY,13,0,0,1,0,7,0,1,4,2,14,3,1,1,1,0,0,0,5,0,1,2,0,67.679233,0,0,0,0,0,0,0,0,1,2,0,1,2,3,10,0.93617
EGY,11,0,0,0,0,1,1,0,4,2,26,11,1,1,0,0,2,0,4,0,5,0,0,73.79508,0,0,0,1,0,0,2,0,0,1,0,1,1,1,6,0.9
EGY,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.763113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,125.874947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
EGY,14,0,2,8,0,19,2,3,14,7,56,20,4,5,2,0,0,0,8,0,10,0,0,199.776,0,0,0,0,2,0,1,2,2,7,1,6,1,1,31,0.416168
EGY,8,0,0,0,0,6,0,4,3,0,20,4,0,1,0,0,0,0,7,0,0,4,0,83.543004,0,0,0,3,0,0,0,0,0,2,0,1,0,0,6,0.689655
EGY,5,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,2,1,0,103.975981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846154
EGY,7,0,0,0,0,1,1,0,1,0,6,2,0,0,1,0,0,0,0,0,0,1,0,118.771919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
EGY,7,0,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,1,0,2,1,0,92.730374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EGY,8,0,0,0,0,1,0,0,1,1,8,4,0,0,0,0,1,0,2,0,1,0,0,115.982542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.205882
EGY,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100.005264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EGY,10,0,0,1,0,1,0,0,4,3,14,8,1,0,0,0,1,0,2,0,1,0,0,113.71441,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0.220238
EGY,7,0,0,0,0,1,0,0,1,1,5,0,0,2,1,0,0,0,0,0,1,0,0,93.959905,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0.311111
EGY,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.594566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,13,0,2,2,0,6,0,1,2,2,17,3,0,2,1,0,0,0,1,0,2,1,0,59.13227,0,0,0,1,0,0,0,0,2,3,1,0,0,1,8,0.904762
EGY,14,0,2,2,0,6,1,1,3,3,21,4,1,0,0,0,1,0,2,0,4,1,0,37.688365,0,0,0,2,2,0,2,1,1,3,0,0,1,1,8,0.945455
EGY,15,1,0,1,1,7,1,0,11,11,52,22,4,2,0,2,0,0,13,0,3,1,0,106.9269,0,1,0,1,0,0,1,1,2,8,0,2,8,5,21,0.074495
EGY,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,166.504207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,132.187654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,141.322654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15625
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,142.516845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,147.353132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,110.778226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857143
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,124.694198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,6,0,0,0,0,0,0,0,1,0,6,3,1,0,1,0,0,0,0,0,2,0,0,126.127415,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,81.869188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277778
EGY,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,123.848365,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.25641
EGY,5,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,92.243438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,150.398132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,11,0,0,1,0,5,0,2,5,0,16,4,1,1,0,0,3,0,2,0,1,0,0,70.117548,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5,0.878049
EGY,6,0,0,0,0,4,0,0,3,1,6,3,0,0,0,0,0,0,0,0,4,0,0,122.577478,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0.477273
EGY,11,1,1,2,0,5,1,0,3,1,11,6,0,0,0,0,0,0,3,0,3,0,0,102.873867,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0.474359
EGY,5,0,0,0,0,4,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,122.246294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,11,1,1,1,0,7,0,1,8,0,9,7,0,0,0,1,0,0,0,1,1,0,0,113.191588,0,0,0,1,0,0,0,1,0,4,0,0,3,2,8,0.261905
EGY,14,0,7,3,0,25,0,0,16,3,32,10,1,1,0,0,1,0,7,4,7,1,0,106.684997,0,0,0,0,7,0,2,2,4,9,0,1,5,5,30,0.125323
EGY,14,0,0,1,0,15,1,1,5,4,31,11,1,1,1,1,0,0,5,0,8,0,0,199.776,0,0,0,0,0,0,1,0,2,2,0,1,2,2,10,0.875
EGY,6,0,0,0,0,2,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,84.18296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.777778
EGY,9,0,1,1,0,1,0,0,1,3,16,3,0,0,0,0,2,0,0,0,7,0,0,105.13111,0,0,0,1,1,0,1,2,0,0,0,0,0,0,5,0.316667
EGY,6,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,134.95966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,186.670283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,10,0,1,0,0,4,0,0,2,3,20,9,0,0,3,0,2,0,1,0,2,0,0,51.369272,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3,0.836735
EGY,7,0,1,0,0,2,0,0,1,2,6,0,0,0,0,1,0,0,0,0,2,0,0,94.015327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.5
EGY,10,0,2,0,0,4,0,0,4,0,19,9,0,0,4,0,2,0,3,0,2,6,0,108.009486,0,0,1,1,0,0,0,0,0,3,4,0,0,5,18,0.038679
EGY,10,0,0,2,0,9,0,0,6,1,13,10,1,0,2,0,0,0,2,0,6,0,0,39.020849,0,0,0,2,0,0,0,1,0,3,0,0,0,0,4,0.821429
EGY,13,1,0,1,0,7,0,1,2,1,22,4,3,1,0,0,1,0,4,0,1,0,0,44.777221,0,0,0,0,0,0,0,0,2,3,0,1,1,1,9,0.945455
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,124.186698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
EGY,7,0,1,2,0,3,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,93.870622,0,0,0,0,0,0,0,1,0,2,0,0,2,2,4,0.875
EGY,6,0,0,0,0,1,0,0,0,2,4,3,0,1,0,0,0,0,0,0,1,0,0,120.096937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1
EGY,7,0,0,0,0,3,0,0,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,102.93866,0,0,0,3,0,0,0,1,0,2,0,0,1,2,5,0.875
EGY,5,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,107.323736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,124.694198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,7,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,2,0,122.156698,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5,0.458333
EGY,5,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,1,0,0,84.107015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,8,0,0,1,0,3,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,96.450595,0,0,0,2,0,0,0,1,0,0,1,0,0,0,3,1
EGY,4,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,124.694198,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3,0.15
EGY,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89.914786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571
EGY,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,142.322773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,137.680558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,171.534566,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,148.368132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4
EGY,6,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,2,1,0,108.00622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,93.959905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,8,0,0,0,0,3,1,0,3,0,3,6,0,0,0,0,0,0,3,0,1,2,0,134.494756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0.909091
EGY,8,0,0,1,0,4,0,0,2,0,17,5,0,0,0,0,0,0,2,0,5,2,0,96.102139,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0.897436
EGY,5,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,128.050679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EGY,8,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,1,0,1,0,1,1,0,128.07247,0,0,0,1,0,0,1,1,0,0,1,0,0,1,5,0.846154
EGY,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,125.201698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667
EGY,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,189.685522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,9,1,1,0,0,4,0,0,4,0,4,1,1,2,0,0,0,0,2,0,0,0,0,115.809103,0,1,0,0,0,0,0,0,0,3,0,0,2,2,6,0.456522
EGY,7,0,0,0,0,5,0,0,1,0,5,2,1,0,0,0,1,0,1,0,0,0,0,79.698077,0,0,0,2,0,0,1,1,0,1,0,0,0,0,5,1
EGY,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,114.09622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,108.364394,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
EGY,4,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,122.156698,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
EGY,9,0,0,1,0,2,0,1,3,3,10,3,0,0,0,0,0,0,1,0,1,0,0,91.190471,0,0,0,2,0,0,0,0,0,2,0,0,1,1,3,0.72973
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,110.778226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857143
EGY,4,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,110.065981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,132.217415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.75
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,124.694198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,123.848365,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.25641
EGY,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,121.798524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888889
EGY,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,142.307893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
EGY,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,157.44361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,4,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,121.141698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,106.035742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
EGY,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,138.414151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
EGY,10,0,0,1,1,2,0,0,2,1,5,0,1,0,2,0,0,0,2,1,0,0,0,119.143354,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1
EGY,13,0,0,3,0,2,1,0,2,3,20,12,3,0,2,0,1,0,1,0,5,1,0,53.422271,0,0,0,0,0,0,0,0,2,3,1,0,0,1,6,0.947368
EGY,15,1,0,1,0,3,1,2,5,4,19,18,3,1,3,0,1,0,5,0,0,1,0,59.614841,0,0,0,0,0,0,0,0,0,4,0,1,3,3,6,0.871429
EGY,8,0,0,0,0,1,0,0,0,1,3,1,0,1,1,0,0,0,2,0,0,1,0,118.081817,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1
EGY,11,0,1,0,0,4,3,0,5,0,11,12,0,1,3,0,1,0,3,0,3,0,0,85.686684,0,0,0,0,0,0,2,0,0,0,3,0,2,0,13,0.744681
EGY,5,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,117.104019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
EGY,5,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,154.39861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,13,0,1,1,0,5,0,3,7,0,11,14,2,0,2,0,2,0,5,0,6,1,0,199.776,0,0,0,2,0,0,2,2,2,4,2,0,4,5,14,0.8
EGY,7,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,2,0,1,0,0,144.696275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
EGY,9,0,0,2,0,0,2,0,3,0,8,2,0,1,2,0,0,0,1,0,2,0,0,108.902176,0,0,0,0,0,0,0,0,0,3,2,0,1,1,6,0.961538
EGY,11,0,3,0,0,4,3,0,1,3,17,7,1,0,2,0,0,0,4,0,4,0,0,98.035411,0,0,0,0,0,0,1,0,2,2,1,0,1,1,8,0.313725
