@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,26-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute typeTokenRatio numeric

@data
EGY,96.184602,0.9
EGY,-0.363852,0.727273
EGY,127.635963,0.054113
EGY,136.961253,0.894737
EGY,118.141339,1
EGY,33.50632,1
EGY,101.169694,0.8
EGY,68.778352,1
EGY,71.268656,0.39375
EGY,123.410828,0.944444
EGY,123.410828,0.944444
EGY,38.328977,0.866667
EGY,199.776,0.836066
EGY,166.148085,0.16
EGY,103.975981,0.916667
EGY,199.776,0.761905
EGY,96.893302,1
EGY,104.211097,0.180645
EGY,79.536952,0.909091
EGY,93.945025,0.857143
EGY,132.545828,1
EGY,148.368132,1
EGY,157.025706,0.833333
EGY,101.990622,1
EGY,136.277415,1
EGY,176.370853,1
EGY,135.512911,1
EGY,103.869245,1
EGY,66.617,0.97619
EGY,65.326628,0.961538
EGY,110.582207,0.928571
EGY,102.543076,0.301075
EGY,152.189419,0.305556
EGY,136.866508,0.818182
EGY,92.416506,0.947368
EGY,44.755247,0.916667
EGY,87.407985,0.933333
EGY,129.93258,1
EGY,137.91948,0.538462
EGY,86.116832,0.783784
EGY,78.374623,1
EGY,104.859694,0.300654
EGY,199.776,0.75
EGY,112.006698,0.9375
EGY,68.576387,0.84375
EGY,85.306365,0.287582
EGY,97.557985,0.942857
EGY,81.497176,0.909091
EGY,148.368132,1
EGY,68.793366,0.931034
EGY,133.143132,0.947368
EGY,100.681076,0.454545
EGY,130.217176,1
EGY,113.992056,0.95
EGY,112.507011,0.5
EGY,123.149377,1
EGY,135.240094,1
EGY,103.879511,0.882353
EGY,128.073259,0.909091
EGY,84.183794,0.977778
EGY,101.020264,1
EGY,87.914547,1
EGY,111.573913,0.952381
EGY,132.469883,0.909091
EGY,82.737956,0.904762
EGY,57.21405,1
EGY,48.80746,0.872727
EGY,89.899905,1
EGY,118.126459,0.833333
EGY,144.696275,1
EGY,101.960861,0.833333
EGY,105.013302,1
EGY,122.156698,1
EGY,124.660717,0.208333
EGY,65.375178,1
EGY,134.415839,0.947368
EGY,199.776,0.910448
EGY,132.421134,0.5
EGY,145.323132,1
EGY,161.861992,1
EGY,82.205875,0.825
EGY,82.822997,1
EGY,107.323736,1
EGY,50.062476,0.859375
EGY,91.998802,0.945946
EGY,49.32575,0.83871
EGY,150.35349,1
EGY,124.48535,1
EGY,132.844272,1
EGY,168.489566,1
EGY,108.035981,0.875
EGY,101.737029,0.933333
EGY,67.888931,0.891304
EGY,88.128019,0.857143
EGY,124.754241,1
EGY,121.478322,0.909091
EGY,100.124933,0.866667
EGY,111.05866,1
EGY,105.767546,0.209821
EGY,100.149946,0.105263
EGY,199.776,0.814815
EGY,108.185411,0.866667
EGY,130.90582,0.823529
EGY,73.749188,1
EGY,132.844272,1
EGY,108.364394,1
EGY,36.815204,0.942857
EGY,136.866508,0.366667
EGY,113.836573,1
EGY,73.145764,0.869565
EGY,108.035981,1
EGY,57.241339,0.90625
EGY,93.505773,1
EGY,66.514602,0.807692
EGY,79.347507,0.866667
EGY,80.831868,1
EGY,70.260125,0.806452
EGY,69.480079,0.935484
EGY,81.592036,0.92
EGY,125.874947,0.138889
EGY,117.617204,0.293333
EGY,88.981235,0.903226
EGY,108.637134,0.1625
EGY,116.21073,0.096273
EGY,158.384207,0.733333
EGY,90.355074,0.878788
EGY,154.39861,1
EGY,154.39861,1
EGY,108.035981,1
EGY,106.172239,0.141667
EGY,119.134019,0.197917
EGY,65.718471,1
EGY,117.104019,0.444444
EGY,127.172176,1
EGY,124.596188,1
EGY,110.886327,0.026133
EGY,101.020264,1
EGY,45.901385,0.804878
EGY,142.516845,1
EGY,166.504207,1
EGY,137.373022,0.846154
EGY,121.304883,0.954545
EGY,122.246294,0.270833
EGY,71.200528,1
EGY,84.481403,1
EGY,97.719723,0.952381
EGY,88.981235,1
EGY,98.190714,0.029136
EGY,101.455052,0.2
EGY,92.243438,1
EGY,89.882553,0.884615
EGY,105.677568,0.473684
EGY,116.068867,0.285714
EGY,123.171698,1
EGY,94.857209,0.107143
EGY,78.715505,0.067778
EGY,117.081698,1
EGY,174.579566,1
EGY,51.40535,0.839506
EGY,99.4952,0.909091
EGY,71.32423,0.875
EGY,136.277415,1
EGY,103.673226,1
EGY,199.776,0.35
EGY,99.229394,1
EGY,105.362207,0.83871
EGY,99.856459,0.863636
EGY,98.826318,0.050746
EGY,76.37866,0.818182
EGY,79.657521,0.916667
EGY,70.815934,0.809524
EGY,57.449666,0.944444
EGY,142.322773,1
EGY,52.13184,0.973684
EGY,113.648589,0.232759
EGY,99.945742,0.833333
EGY,127.769272,0.8
EGY,113.518038,0.875
EGY,94.590485,0.923077
EGY,53.553352,1
EGY,128.007985,1
EGY,69.130845,0.5
EGY,89.871092,1
EGY,95.344888,0.941176
EGY,105.961339,1
EGY,108.028082,0.145098
EGY,98.963075,0.928571
EGY,151.35361,1
EGY,129.083132,0.73913
EGY,53.627754,1
EGY,133.652801,1
EGY,93.499688,0.966667
EGY,134.247415,1
EGY,122.067415,0.882353
EGY,103.587837,0.475
EGY,150.368371,0.5
EGY,160.458849,1
EGY,199.776,0.851852
EGY,96.741395,0.45283
EGY,96.543193,0.863636
EGY,108.146823,0.471429
EGY,154.39861,1
EGY,101.127513,0.280702
EGY,128.073259,1
EGY,86.204754,1
EGY,142.516845,1
EGY,50.165475,0.85
EGY,81.809666,1
EGY,89.556612,1
EGY,63.046734,1
EGY,71.76383,1
EGY,106.090137,0.478261
EGY,111.560439,0.079657
EGY,57.619174,0.734375
EGY,142.278132,0.9
EGY,33.025518,0.863636
EGY,93.689213,0.294444
EGY,89.31769,1
EGY,108.364394,0.777778
EGY,99.002668,0.92
EGY,132.844272,1
EGY,121.074736,0.9375
EGY,130.217176,1
EGY,125.201698,1
EGY,111.517164,0.911765
EGY,67.088585,0.875
EGY,14.044978,0.713043
EGY,124.48535,1
EGY,151.35361,0.777778
EGY,189.685522,1
EGY,99.524461,0.681818
EGY,154.607562,0.107143
EGY,138.414151,1
EGY,76.861781,0.884615
EGY,97.227221,0.916667
EGY,133.652801,1
EGY,108.006567,0.962963
EGY,172.549566,1
EGY,128.07247,0.846154
EGY,87.815174,0.177143
EGY,134.202773,1
EGY,112.414135,1
EGY,117.104019,1
EGY,110.684215,0.403509
EGY,103.975981,1
EGY,109.471367,0.923077
EGY,92.78122,0.888889
EGY,129.194736,0.666667
EGY,103.477207,0.952381
EGY,90.542268,0.9
EGY,110.685049,0.885714
EGY,118.771919,0.923077
EGY,93.99942,0.304348
EGY,113.499124,0.416667
EGY,132.217415,0.875
EGY,103.673226,0.928571
EGY,123.793634,0.823529
EGY,118.771919,0.923077
EGY,87.423991,0.909091
EGY,96.333407,0.9
EGY,63.048263,0.8125
EGY,125.874947,0.909091
EGY,134.668195,1
EGY,93.676551,1
EGY,63.286698,0.84375
EGY,95.468463,0.977778
EGY,113.840679,0.904762
EGY,199.776,0.803419
EGY,92.624975,0.895833
EGY,124.48535,1
EGY,73.436698,0.87037
EGY,77.429989,0.442308
EGY,143.779597,0.809524
EGY,98.49149,1
EGY,128.07247,1
EGY,80.652828,0.299435
EGY,65.793151,0.946429
EGY,199.776,0.896104
EGY,79.992194,0.938776
EGY,86.511959,0.962963
EGY,101.737029,1
EGY,75.642963,0.230392
EGY,133.262176,1
EGY,84.899308,1
EGY,87.971745,0.965517
EGY,75.584727,0.776119
EGY,92.379947,0.883721
EGY,89.958105,0.914286
EGY,92.064455,1
EGY,69.106617,0.934426
EGY,76.853203,1
EGY,74.786509,1
EGY,98.939781,0.857143
EGY,100.005264,1
EGY,147.353132,1
EGY,110.065981,1
EGY,110.582207,0.928571
EGY,102.809604,0.5
EGY,170.519566,1
EGY,129.483383,0.941176
EGY,136.866508,1
EGY,116.424872,1
EGY,111.636708,0.084444
EGY,81.592036,0.96
EGY,129.259134,0.138889
EGY,159.443849,0.272727
EGY,99.072331,0.08941
EGY,115.414113,0.90625
EGY,112.382623,0.806452
EGY,113.260411,1
EGY,128.073259,1
EGY,92.78122,0.888889
EGY,112.685074,1
EGY,94.646909,0.95
EGY,33.777796,0.924242
EGY,85.258524,0.911111
EGY,115.325233,0.947368
EGY,118.945116,0.284553
EGY,122.455558,0.789474
EGY,90.504483,0.227106
EGY,87.28493,0.424051
EGY,106.005981,1
EGY,158.384207,0.733333
EGY,158.428849,0.461538
EGY,154.39861,1
EGY,116.540717,1
EGY,154.39861,1
EGY,136.188132,1
EGY,100.811624,0.405405
EGY,88.128019,0.857143
EGY,69.070344,0.386667
EGY,125.589841,0.5
EGY,119.527746,0.884615
EGY,-6.19759,0.863636
EGY,133.710154,0.318182
EGY,110.234405,0.947368
EGY,73.144715,0.977273
EGY,122.112056,1
EGY,65.845998,0.305936
EGY,120.992372,0.5
EGY,103.281188,1
EGY,104.45,1
EGY,74.260037,0.737705
EGY,29.307759,0.817073
EGY,84.28149,0.875
EGY,127.120094,0.9375
EGY,140.90475,0.152941
EGY,56.688503,0.427711
EGY,141.966651,0.5
EGY,52.300264,0.90566
EGY,119.563396,0.842105
EGY,75.645264,0.896552
EGY,114.633794,0.882353
EGY,67.919986,0.9375
EGY,89.944547,1
EGY,130.217176,1
EGY,146.338132,1
EGY,106.506974,0.923077
EGY,103.587837,1
EGY,137.680558,1
EGY,126.172056,0.8
EGY,67.161229,0.897959
EGY,155.92111,0.266667
EGY,142.48698,0.266667
EGY,142.322773,0.259259
EGY,162.693594,0.25
EGY,152.330123,0.25
EGY,165.504088,0.181818
EGY,29.084181,0.76087
EGY,75.041596,0.837209
EGY,97.719723,1
EGY,105.886624,0.444444
EGY,199.776,0.847059
EGY,116.424872,1
EGY,41.877188,0.84507
EGY,131.918867,0.205882
EGY,125.470485,0.103896
EGY,118.216055,0.145833
EGY,131.739676,0.233333
EGY,142.516845,0.416667
EGY,126.172056,0.888889
EGY,33.421389,0.92
EGY,144.128941,0.12037
EGY,86.192446,0.904762
EGY,176.413547,1
EGY,81.598767,1
EGY,154.040436,1
EGY,14.807008,0.906977
EGY,83.507557,0.947368
EGY,76.514797,0.954545
EGY,78.27564,1
EGY,102.968421,0.307692
EGY,134.77982,0.083951
EGY,131.293332,0.294872
EGY,94.925137,0.909091
EGY,89.463226,0.892857
EGY,152.189419,0.30303
EGY,127.060822,0.277778
EGY,45.945753,0.855072
EGY,115.534909,0.132114
EGY,103.349124,0.9375
EGY,121.688768,0.894737
EGY,130.217176,1
EGY,20.415484,1
EGY,114.051578,1
EGY,134.202773,0.916667
EGY,130.271571,1
EGY,87.221489,0.902439
EGY,46.19628,0.756098
EGY,130.187415,1
EGY,116.424872,1
EGY,140.248132,1
EGY,156.727262,0.888889
EGY,99.6122,0.882353
EGY,105.528555,0.95
EGY,199.776,0.640411
EGY,199.776,0.836601
EGY,81.474717,0.214602
EGY,111.409602,1
EGY,112.529599,0.777778
EGY,141.285453,1
EGY,199.776,0.842105
EGY,103.281188,0.964286
EGY,123.171698,1
EGY,109.797507,1
EGY,87.325678,1
EGY,96.542568,1
EGY,86.596792,1
EGY,103.587837,1
EGY,63.683464,0.956522
EGY,81.569712,0.480769
EGY,75.059673,0.872727
EGY,108.688948,0.09
EGY,58.799776,0.901639
EGY,133.254736,0.296296
EGY,130.75475,0.888889
EGY,199.776,0.814433
EGY,136.866508,1
EGY,105.013302,1
EGY,97.880773,0.918919
EGY,79.495041,0.763158
EGY,102.93866,0.470588
EGY,75.788492,0.807692
EGY,99.969926,0.88
EGY,108.854962,1
EGY,132.187654,1
EGY,112.779819,0.842105
EGY,104.228539,0.093333
EGY,78.110456,0.294118
EGY,81.138307,0.962963
EGY,62.256192,0.780488
EGY,130.172534,0.923077
EGY,114.799755,0.203704
EGY,94.96192,0.894737
EGY,131.792691,1
EGY,93.001955,0.897436
EGY,102.980911,0.931034
EGY,68.318579,0.941176
EGY,43.496367,0.807692
EGY,160.458849,1
EGY,199.776,0.851852
EGY,115.25901,1
EGY,189.685522,1
EGY,63.211045,1
EGY,81.869188,1
EGY,155.41361,0.220588
EGY,143.595887,0.466667
EGY,136.068463,0.220588
EGY,158.430131,0.119048
EGY,112.095981,1
EGY,121.171459,0.5
EGY,98.313597,0.236111
EGY,102.005503,0.307692
EGY,133.262176,1
EGY,117.14122,1
EGY,118.141339,1
EGY,50.627396,1
EGY,158.384207,0.322581
EGY,134.247415,1
EGY,145.117993,0.3
EGY,81.395485,0.481481
EGY,112.685074,1
EGY,115.358101,0.034884
EGY,74.570117,1
EGY,38.090264,0.938462
EGY,94.265232,0.952381
EGY,124.660717,0.280702
EGY,88.929547,0.259259
EGY,89.689515,0.285714
EGY,159.239104,0.266667
EGY,112.095981,0.242424
EGY,125.201698,0.259259
EGY,119.526322,1
EGY,123.619131,0.115385
EGY,105.526487,0.251462
EGY,123.149377,1
EGY,186.043426,1
EGY,106.21535,0.236559
EGY,90.33269,0.158333
EGY,125.385851,0.008333
EGY,110.842268,0.692308
EGY,87.873303,0.187173
EGY,70.514152,0.063386
EGY,98.715228,0.852941
EGY,83.045443,0.164706
EGY,116.540717,0.126263
EGY,77.191018,0.386076
EGY,129.075692,0.884615
EGY,71.023474,0.354167
EGY,123.171698,1
EGY,126.216698,1
EGY,100.01965,0.123989
EGY,50.195713,0.826667
EGY,109.512985,0.311111
EGY,75.82383,1
EGY,130.142773,1
EGY,107.110959,0.925926
EGY,45.947623,0.905405
EGY,68.384019,0.821429
EGY,102.901146,0.472222
EGY,69.106617,0.85
EGY,80.979191,0.938776
EGY,36.718133,0.795181
EGY,124.596188,1
EGY,115.731783,0.307692
EGY,124.186698,1
EGY,116.424872,0.777778
EGY,103.869245,0.714286
EGY,161.861992,1
EGY,126.172056,1
EGY,127.08258,0.291667
EGY,142.263251,0.916667
EGY,79.300647,0.894737
EGY,74.400852,0.948718
EGY,101.020889,0.870968
EGY,117.667636,0.361111
EGY,54.134245,0.928571
EGY,95.139841,0.4
EGY,107.504985,0.042754
EGY,28.628488,0.891892
EGY,55.331267,0.401042
EGY,23.642176,0.891892
EGY,110.265998,0.305556
EGY,102.030926,1
EGY,110.499946,0.264957
EGY,142.516845,1
EGY,89.914786,1
EGY,80.934762,0.911765
EGY,126.366024,0.333333
EGY,152.253904,1
EGY,97.182798,0.208333
EGY,115.051698,1
EGY,100.227971,0.279279
EGY,105.590405,0.967742
EGY,63.471466,0.784314
EGY,126.21236,1
EGY,129.325011,0.857143
EGY,79.581309,1
EGY,111.05122,0.46875
EGY,108.364394,1
EGY,103.718386,0.954545
EGY,121.141698,1
EGY,108.675242,0.96
EGY,89.580653,0.902439
EGY,132.605558,1
EGY,63.794417,0.804348
EGY,127.568585,0.282051
EGY,122.932985,1
EGY,74.030839,0.208333
EGY,143.454384,0.333333
EGY,67.952207,0.946429
EGY,100.170815,0.923077
EGY,133.262176,1
EGY,142.516845,1
EGY,106.931698,0.904762
EGY,114.87747,0.923077
EGY,118.052056,1
EGY,76.160517,0.85
EGY,138.307415,1
EGY,99.856459,0.958333
EGY,89.899905,1
EGY,120.465886,0.5
EGY,138.262773,1
EGY,79.326573,0.823529
EGY,199.776,0.802817
EGY,71.303856,0.885714
EGY,45.44798,0.879121
EGY,67.124532,0.934426
EGY,77.566164,1
EGY,79.594634,0.914286
EGY,58.325615,0.820896
EGY,112.414135,1
EGY,139.636263,0.333333
EGY,116.245889,1
EGY,78.799477,0.931034
EGY,88.840264,1
EGY,99.301422,0.053991
EGY,83.765264,0.95
EGY,110.778226,1
EGY,199.776,0.777228
EGY,-2.016804,0.766667
EGY,115.763943,1
EGY,54.462554,0.434579
EGY,79.406403,1
EGY,95.855981,1
EGY,181.625044,1
EGY,154.353968,0.833333
EGY,79.190074,0.954545
EGY,106.416284,0.947368
EGY,124.352249,0.923077
EGY,106.858243,0.973684
EGY,68.51085,0.851852
EGY,66.373238,0.9
EGY,131.95678,0.215116
EGY,96.555918,0.952381
EGY,123.149377,1
EGY,153.37617,1
EGY,80.234862,0.868421
EGY,100.300717,0.90625
EGY,148.368132,1
EGY,87.914547,1
EGY,107.941571,0.555556
EGY,126.927726,0.122449
EGY,56.867938,0.962963
EGY,101.693513,1
EGY,120.514841,1
EGY,102.901146,0.472222
EGY,92.726825,0.833333
EGY,199.776,0.772277
EGY,89.967631,0.804348
EGY,133.165453,0.875
EGY,97.930622,0.928571
EGY,65.465503,1
EGY,102.786753,1
EGY,134.202773,1
EGY,118.081817,1
EGY,125.369419,0.5
EGY,110.996838,0.119048
EGY,102.786753,0.961538
EGY,117.674636,0.104247
EGY,122.156698,0.5
EGY,166.698279,1
EGY,129.579248,0.027451
EGY,121.141698,1
EGY,138.414151,1
EGY,114.232717,1
EGY,118.126459,1
EGY,127.530558,1
EGY,199.776,0.854369
EGY,97.977855,0.931034
EGY,119.111698,1
EGY,99.222001,0.868421
EGY,74.756748,0.423077
EGY,157.025706,0.625
EGY,114.232717,1
EGY,120.126698,1
EGY,108.662837,1
EGY,199.776,0.531034
EGY,104.646863,0.615385
EGY,110.021339,0.162162
EGY,82.571698,0.76087
EGY,153.37617,1
EGY,39.38181,0.93617
EGY,138.262773,1
EGY,147.353132,1
EGY,172.549566,1
EGY,124.40017,0.928571
EGY,128.07247,1
EGY,137.680558,1
EGY,143.293132,1
EGY,142.278132,1
EGY,114.232717,1
EGY,100.005264,1
EGY,142.409153,0.168421
EGY,125.351128,0.9
EGY,85.561514,0.190476
EGY,112.087305,0.407407
EGY,148.706465,0.153846
EGY,112.309453,1
EGY,131.202415,0.472222
EGY,87.676459,0.916667
EGY,103.975981,0.916667
EGY,131.309151,0.928571
EGY,190.685641,1
EGY,102.005503,1
EGY,126.186937,0.75
EGY,135.391332,0.791667
EGY,53.627754,1
EGY,124.596188,1
EGY,97.975264,1
EGY,138.414151,1
EGY,123.149377,1
EGY,130.426128,0.272727
EGY,114.232717,1
EGY,96.960264,1
EGY,115.051698,1
EGY,159.414088,0.45
EGY,89.556612,1
EGY,101.990622,1
EGY,108.364394,1
EGY,131.50517,1
EGY,86.660834,1
EGY,91.582509,1
EGY,148.30861,1
EGY,122.156698,1
EGY,82.32554,0.961538
EGY,108.633285,1
EGY,139.88975,0.076023
EGY,72.361134,0.944444
EGY,141.322654,1
EGY,132.844272,1
EGY,140.639746,0.142857
EGY,91.190471,0.928571
EGY,124.186698,1
EGY,62.968609,1
EGY,84.743063,0.916667
EGY,111.672637,0.5
EGY,142.516845,1
EGY,154.39861,1
EGY,99.946089,0.962963
EGY,164.041423,1
EGY,96.363655,0.888889
EGY,138.277654,1
EGY,138.277654,1
EGY,138.277654,1
EGY,102.786753,1
EGY,84.300958,0.935484
EGY,111.05866,1
EGY,98.760854,0.112637
EGY,101.020264,1
EGY,134.247415,1
EGY,110.495358,0.9375
EGY,99.318851,0.310345
EGY,118.126459,1
EGY,109.471367,1
EGY,84.18296,1
EGY,94.393524,0.916667
EGY,125.201698,1
EGY,71.602717,0.897959
EGY,99.676955,0.3125
EGY,105.528555,0.9
EGY,132.217415,0.875
EGY,174.549805,1
EGY,70.74883,1
EGY,128.007985,1
EGY,86.660834,1
EGY,52.282926,0.913793
EGY,71.842859,0.909091
EGY,-11.976454,0.84
EGY,135.023702,1
EGY,104.938374,0.172093
EGY,199.776,0.734694
EGY,174.579566,1
EGY,129.194736,1
EGY,113.738046,0.9
EGY,94.930264,1
EGY,57.687754,1
EGY,108.035981,1
EGY,24.415962,1
EGY,162.459088,0.555556
EGY,128.882056,0.168889
EGY,86.106745,0.27044
EGY,123.858389,0.291667
EGY,74.940403,0.870968
EGY,94.441559,0.935484
EGY,102.140053,0.032777
EGY,114.969855,0.875
EGY,152.398371,0.270833
EGY,30.834237,0.813953
EGY,111.053615,0.314815
EGY,199.776,0.795918
EGY,92.726825,0.833333
EGY,154.39861,1
EGY,139.06482,1
EGY,147.330811,1
EGY,99.736035,0.283333
EGY,114.036698,1
EGY,86.294558,0.420635
EGY,113.520067,0.026688
EGY,110.778226,1
EGY,119.690019,0.928571
EGY,93.676551,0.933333
EGY,73.699339,0.837838
EGY,81.771631,0.956522
EGY,112.505471,0.466667
EGY,101.904441,1
EGY,103.587837,0.9
EGY,95.484469,0.939394
EGY,86.541477,0.307692
EGY,36.118535,1
EGY,81.47269,0.918367
EGY,112.514198,0.5
EGY,96.100896,1
EGY,126.172056,1
EGY,114.125981,1
EGY,60.003681,0.913043
EGY,68.062837,0.777778
EGY,130.271571,0.909091
EGY,77.809188,1
EGY,74.129271,1
EGY,113.836573,0.941176
EGY,125.351128,1
EGY,108.662837,0.555556
EGY,98.404641,1
EGY,118.126459,1
EGY,109.080742,1
EGY,126.620818,0.096429
EGY,199.776,0.929825
EGY,113.738046,1
EGY,106.21535,1
EGY,125.118617,0.884615
EGY,115.415365,1
EGY,112.309453,0.933333
EGY,46.792479,0.95
EGY,96.254924,0.415254
EGY,118.081817,0.916667
EGY,81.809666,1
EGY,103.771236,0.111801
EGY,110.065981,0.307692
EGY,73.054396,0.964286
EGY,66.373238,0.86
EGY,70.21209,0.972222
EGY,128.500917,0.9
EGY,199.776,0.075325
EGY,86.214175,0.083333
EGY,139.945377,0.928571
EGY,102.549669,0.046419
EGY,160.458849,1
EGY,100.005264,1
EGY,118.335411,1
EGY,160.458849,1
EGY,85.616351,0.884615
EGY,172.549566,1
EGY,90.893378,0.298246
EGY,199.776,0.727273
EGY,60.05637,0.753086
EGY,108.083195,1
EGY,92.726825,0.833333
EGY,66.428421,0.8125
EGY,66.998783,0.843137
EGY,123.676634,1
EGY,137.699472,0.411765
EGY,103.673226,0.928571
EGY,133.165453,1
EGY,104.817542,0.954545
EGY,81.221257,0.948718
EGY,95.098576,1
EGY,119.27295,0.171429
EGY,103.718386,0.954545
EGY,199.776,0.260417
EGY,97.296888,1
EGY,136.277415,1
EGY,69.124473,0.945946
EGY,50.265137,0.893939
EGY,159.421528,0.625
EGY,71.97,0.895833
EGY,171.534566,1
EGY,108.662837,1
EGY,127.85466,1
EGY,165.504088,1
EGY,165.504088,1
EGY,171.534566,1
EGY,108.662837,1
EGY,161.861992,1
EGY,98.990264,1
EGY,124.186698,1
EGY,165.504088,1
EGY,165.504088,1
EGY,124.186698,1
EGY,76.83883,1
EGY,136.277415,1
EGY,108.662837,1
EGY,152.189419,1
EGY,98.990264,1
EGY,165.504088,1
EGY,59.51997,0.820513
EGY,41.551918,1
EGY,101.174214,0.952381
EGY,99.915981,1
EGY,120.128144,0.21875
EGY,154.040436,0.529412
EGY,89.646937,0.952381
EGY,131.50517,1
EGY,123.149377,1
EGY,96.284452,0.305556
EGY,116.111339,0.307692
EGY,112.036459,0.423077
EGY,134.415839,0.439024
EGY,126.21236,0.846154
EGY,126.21236,0.923077
EGY,90.701952,0.55
EGY,105.857176,0.933333
EGY,106.005981,1
EGY,143.293132,1
EGY,107.333302,0.086957
EGY,121.074736,0.9375
EGY,114.952078,0.308642
EGY,79.491792,1
EGY,97.719723,0.904762
EGY,122.672924,0.5
EGY,103.716808,0.923077
EGY,111.320111,0.944444
EGY,75.04796,1
EGY,115.763943,0.923077
EGY,109.976698,1
EGY,151.711992,0.866667
EGY,88.507748,0.952381
EGY,98.378565,0.869565
EGY,39.738876,0.918919
EGY,145.323132,1
EGY,130.187415,1
EGY,82.666787,0.333333
EGY,105.677568,0.9
EGY,141.285453,1
EGY,102.98254,0.911765
EGY,117.104019,1
EGY,140.272617,0.086957
EGY,130.75475,0.933333
EGY,199.776,0.804878
EGY,131.618463,0.961538
EGY,105.008434,0.892857
EGY,113.610791,0.909091
EGY,62.33122,0.881356
EGY,82.556192,1
EGY,67.704177,1
EGY,103.587837,1
EGY,66.856867,0.78
EGY,57.687754,1
EGY,148.368132,1
EGY,76.98826,0.909091
EGY,84.492908,0.885714
EGY,59.69571,0.761905
EGY,14.895809,0.738318
EGY,129.859002,1
EGY,149.383132,0.666667
EGY,68.733061,0.183784
EGY,170.519566,1
EGY,129.194736,1
EGY,57.687754,1
EGY,89.556612,1
EGY,131.50517,1
EGY,92.959786,1
EGY,53.642635,1
EGY,130.271571,1
EGY,108.00622,0.833333
EGY,130.232056,1
EGY,92.923698,0.020005
EGY,88.381671,0.96
EGY,106.47603,0.939394
EGY,127.229204,0.011009
EGY,135.184165,0.1
EGY,96.960264,0.4375
EGY,72.47378,0.895833
EGY,129.859002,0.888889
EGY,124.596188,1
EGY,154.39861,0.428571
EGY,157.025706,0.416667
EGY,154.39861,0.428571
EGY,124.127176,0.833333
EGY,128.007985,0.416667
EGY,166.504207,0.4
EGY,161.861992,0.416667
EGY,96.450595,1
EGY,112.261532,0.448276
EGY,106.21535,1
EGY,58.927629,0.955556
EGY,75.496459,0.895833
EGY,93.199124,0.923077
EGY,126.779597,0.435897
EGY,106.610517,0.204545
EGY,134.158132,1
EGY,103.08517,0.731707
EGY,96.151434,0.857143
EGY,44.447194,0.142079
EGY,107.230558,0.914286
EGY,96.450595,1
EGY,97.975264,1
EGY,83.291245,0.236842
EGY,61.38008,0.948718
EGY,199.776,0.773006
EGY,73.79383,1
EGY,83.586698,0.954545
EGY,73.054396,0.892857
EGY,79.787732,0.95
EGY,64.929528,0.839286
EGY,86.768195,0.928571
EGY,129.961635,0.9
EGY,100.420917,1
EGY,100.202097,0.133333
EGY,48.348276,0.859155
EGY,60.383063,0.415
EGY,108.482392,0.935484
EGY,125.874947,0.916667
EGY,108.288449,0.909091
EGY,67.70383,0.833333
EGY,61.603576,0.9375
EGY,70.060595,0.928571
EGY,110.066155,0.157143
EGY,137.701663,0.026316
EGY,82.082381,0.934783
EGY,73.082937,0.803571
EGY,85.289933,1
EGY,199.776,0.66129
EGY,76.991761,0.847826
EGY,94.433924,0.313725
EGY,79.645117,1
EGY,131.796754,0.061321
EGY,119.650157,0.313725
EGY,102.809604,0.448276
EGY,83.429823,0.538462
EGY,38.297966,0.6
EGY,75.82383,1
EGY,89.944547,1
EGY,148.777623,1
EGY,118.335411,0.5
EGY,160.458849,1
EGY,129.05285,0.5
EGY,170.519566,1
EGY,90.051283,1
EGY,114.081339,1
EGY,130.172534,0.833333
EGY,93.505773,1
EGY,134.95966,1
EGY,92.730374,0.923077
EGY,142.307893,0.833333
