@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25-34,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
EGY,5,1,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
EGY,9,0,0,0,0,0,1,1,1,4,12,3,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3
EGY,8,0,0,0,0,4,0,0,5,0,5,6,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7
EGY,5,0,0,0,0,4,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4
EGY,9,0,0,0,0,2,0,0,3,4,19,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,4
EGY,10,0,0,0,0,7,0,2,11,4,14,14,4,0,0,0,0,0,8,0,3,2,0,0,0,0,0,0,0,0,2,3,1,0,0,2,2,16
EGY,8,1,0,0,0,4,0,0,1,3,12,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4
EGY,10,0,1,0,0,2,1,0,3,1,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,14,0,1,1,0,3,1,0,2,4,20,12,1,0,1,0,1,0,5,0,5,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2
EGY,4,0,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,12,0,0,2,0,11,0,0,6,2,28,2,2,0,0,0,2,0,3,1,3,4,0,0,0,0,0,0,0,0,0,1,6,0,0,6,5,12
EGY,13,4,0,0,0,4,1,0,3,0,14,13,1,1,1,0,1,0,4,0,1,2,0,0,0,0,1,0,0,1,0,0,3,0,1,1,1,4
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
EGY,12,8,1,0,0,0,1,0,2,2,16,5,0,2,1,0,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,10
EGY,9,0,0,0,0,4,0,0,2,1,11,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,2,1,5
EGY,7,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,16,3,6,8,0,31,5,0,24,8,72,28,0,1,5,0,4,0,19,1,11,7,0,1,0,0,10,6,0,2,9,3,22,5,3,11,13,74
EGY,16,0,1,2,0,5,1,2,6,3,18,12,2,2,5,0,1,0,6,0,2,2,0,0,0,0,0,0,0,0,1,0,4,2,2,4,2,12
EGY,13,0,1,0,0,6,1,2,4,4,16,9,2,0,1,0,0,0,2,0,3,1,0,0,0,0,1,0,0,1,1,1,2,0,0,2,1,10
EGY,12,0,0,0,0,8,0,1,10,9,45,19,2,0,1,1,3,0,16,0,3,0,0,0,0,0,2,0,0,1,3,2,5,1,0,3,2,18
EGY,4,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EGY,13,0,1,2,0,5,0,1,3,0,14,8,0,1,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
EGY,8,0,0,0,0,1,0,0,1,3,15,4,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
EGY,15,0,1,0,0,6,1,0,8,5,50,24,3,1,3,1,5,0,9,0,8,2,0,0,1,0,1,0,0,2,2,1,5,0,0,7,4,21
EGY,10,0,0,1,0,1,0,0,2,1,7,3,0,0,1,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2
EGY,8,0,0,1,0,5,0,0,2,4,15,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,7
EGY,6,0,1,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,4,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,6,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EGY,10,0,1,3,0,6,0,0,1,1,8,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,4
EGY,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,12,1,0,2,0,4,1,0,2,7,11,3,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
EGY,8,0,0,1,0,5,0,0,4,0,12,7,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
EGY,13,0,0,1,0,3,0,0,3,2,6,4,1,1,2,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,10
EGY,10,1,0,2,0,1,0,1,2,1,4,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
EGY,13,0,0,1,0,7,0,1,4,2,14,3,1,1,1,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3,10
EGY,11,0,0,0,0,1,1,0,4,2,26,11,1,1,0,0,2,0,4,0,5,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,1,6
EGY,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EGY,14,0,2,8,0,19,2,3,14,7,56,20,4,5,2,0,0,0,8,0,10,0,0,0,0,0,0,2,0,1,2,2,7,1,6,1,1,31
EGY,8,0,0,0,0,6,0,4,3,0,20,4,0,1,0,0,0,0,7,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,6
EGY,5,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,1,1,0,1,0,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EGY,7,0,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,8,0,0,0,0,1,0,0,1,1,8,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
EGY,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EGY,10,0,0,1,0,1,0,0,4,3,14,8,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4
EGY,7,0,0,0,0,1,0,0,1,1,5,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3
EGY,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,13,0,2,2,0,6,0,1,2,2,17,3,0,2,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,8
EGY,14,0,2,2,0,6,1,1,3,3,21,4,1,0,0,0,1,0,2,0,4,1,0,0,0,0,2,2,0,2,1,1,3,0,0,1,1,8
EGY,15,1,0,1,1,7,1,0,11,11,52,22,4,2,0,2,0,0,13,0,3,1,0,0,1,0,1,0,0,1,1,2,8,0,2,8,5,21
EGY,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,6,0,0,0,0,0,0,0,1,0,6,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
EGY,5,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,11,0,0,1,0,5,0,2,5,0,16,4,1,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5
EGY,6,0,0,0,0,4,0,0,3,1,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4
EGY,11,1,1,2,0,5,1,0,3,1,11,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5
EGY,5,0,0,0,0,4,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,11,1,1,1,0,7,0,1,8,0,9,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,3,2,8
EGY,14,0,7,3,0,25,0,0,16,3,32,10,1,1,0,0,1,0,7,4,7,1,0,0,0,0,0,7,0,2,2,4,9,0,1,5,5,30
EGY,14,0,0,1,0,15,1,1,5,4,31,11,1,1,1,1,0,0,5,0,8,0,0,0,0,0,0,0,0,1,0,2,2,0,1,2,2,10
EGY,6,0,0,0,0,2,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EGY,9,0,1,1,0,1,0,0,1,3,16,3,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,5
EGY,6,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,10,0,1,0,0,4,0,0,2,3,20,9,0,0,3,0,2,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3
EGY,7,0,1,0,0,2,0,0,1,2,6,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
EGY,10,0,2,0,0,4,0,0,4,0,19,9,0,0,4,0,2,0,3,0,2,6,0,0,0,1,1,0,0,0,0,0,3,4,0,0,5,18
EGY,10,0,0,2,0,9,0,0,6,1,13,10,1,0,2,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,4
EGY,13,1,0,1,0,7,0,1,2,1,22,4,3,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,9
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,7,0,1,2,0,3,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,4
EGY,6,0,0,0,0,1,0,0,0,2,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
EGY,7,0,0,0,0,3,0,0,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,2,5
EGY,5,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,7,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5
EGY,5,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EGY,8,0,0,1,0,3,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,3
EGY,4,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3
EGY,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,6,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,3,1,0,3,0,3,6,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
EGY,8,0,0,1,0,4,0,0,2,0,17,5,0,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2
EGY,5,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EGY,8,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,5
EGY,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,9,1,1,0,0,4,0,0,4,0,4,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,6
EGY,7,0,0,0,0,5,0,0,1,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,5
EGY,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,4,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,9,0,0,1,0,2,0,1,3,3,10,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,3
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
EGY,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EGY,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EGY,10,0,0,1,1,2,0,0,2,1,5,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
EGY,13,0,0,3,0,2,1,0,2,3,20,12,3,0,2,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,6
EGY,15,1,0,1,0,3,1,2,5,4,19,18,3,1,3,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,3,3,6
EGY,8,0,0,0,0,1,0,0,0,1,3,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
EGY,11,0,1,0,0,4,3,0,5,0,11,12,0,1,3,0,1,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,13
EGY,5,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
EGY,5,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,13,0,1,1,0,5,0,3,7,0,11,14,2,0,2,0,2,0,5,0,6,1,0,0,0,0,2,0,0,2,2,2,4,2,0,4,5,14
EGY,7,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,9,0,0,2,0,0,2,0,3,0,8,2,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,6
EGY,11,0,3,0,0,4,3,0,1,3,17,7,1,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,8
EGY,8,1,0,0,0,1,1,0,1,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,11,0,0,0,0,3,0,0,5,2,15,19,0,2,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,9
EGY,10,0,0,1,0,1,0,0,2,3,17,15,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,5
EGY,7,0,0,1,0,4,0,0,0,0,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4
EGY,10,0,0,1,0,1,0,0,1,0,11,21,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,3
EGY,12,1,0,1,0,2,0,1,5,1,7,15,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6
EGY,3,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,10,0,2,3,0,1,2,0,3,0,5,4,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,1,8
EGY,10,1,0,1,0,5,0,0,2,1,6,12,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6
EGY,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,10,3,0,3,0,7,0,0,5,0,17,7,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1,13
EGY,11,0,0,3,0,7,0,0,4,1,19,6,1,0,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,1,1,0,3,1,0,2,4,8
EGY,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,14,0,1,1,0,4,0,0,3,2,21,5,0,3,3,0,1,0,2,1,4,1,0,0,0,0,0,0,0,1,1,0,3,0,0,2,1,7
EGY,7,0,0,0,0,2,0,0,1,0,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
EGY,15,0,3,1,0,8,0,1,6,3,29,13,2,1,8,0,2,0,6,0,3,2,0,0,0,0,0,0,0,2,0,0,5,2,1,4,2,13
EGY,7,1,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,15,1,0,1,1,7,0,1,9,2,14,8,3,1,0,0,3,0,4,0,7,1,0,0,0,0,7,0,0,0,0,1,5,0,0,2,2,10
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,9,0,1,1,0,2,0,0,2,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
EGY,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,6,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2
EGY,15,0,0,2,0,15,3,1,6,5,27,16,4,3,1,1,1,0,4,0,8,0,0,0,1,0,0,0,0,0,2,2,3,1,2,2,1,15
EGY,12,0,0,3,0,4,1,1,1,4,13,19,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7
EGY,10,0,1,0,0,2,0,0,0,1,7,8,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,5
EGY,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,7,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,6,0,0,0,0,2,0,0,1,0,4,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
