@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
EGY,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
EGY,11,0,0,0,0,6,0,0,6,8,25,5,0,1,4,0,2,0,2,0,5,1,0,2,14,5,2,0,41,37,37,30,0,0,0,2,0,0,2,4,0,3,3,1,4,3,17
EGY,8,0,0,0,0,1,0,0,1,1,6,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,10,6,10,8,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3
EGY,10,1,0,0,0,1,0,0,4,2,10,9,3,0,1,0,0,0,2,0,1,0,0,0,9,1,1,0,17,13,16,11,0,0,0,0,0,0,1,0,0,4,0,0,1,0,6
EGY,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
EGY,11,1,0,1,0,5,0,0,2,3,15,1,0,1,1,0,0,0,3,0,1,0,0,0,7,0,1,2,23,21,21,19,0,0,0,0,0,0,1,0,0,2,0,1,1,1,3
EGY,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,14,1,2,0,0,3,0,1,4,4,18,4,1,0,0,0,2,0,7,1,2,2,0,1,16,3,0,2,33,29,29,23,0,0,0,0,0,0,1,5,0,1,0,0,1,3,9
EGY,12,1,1,1,0,5,0,0,2,1,16,6,0,0,1,0,0,0,1,0,5,2,0,1,12,1,2,0,25,20,21,17,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5
EGY,14,1,0,1,0,11,2,0,2,1,13,9,0,1,1,0,2,0,6,0,4,2,0,1,26,0,0,2,22,19,19,15,0,0,0,1,0,0,0,0,3,0,1,0,1,0,7
EGY,5,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,2,0,0,2,2,6,8,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,7,8,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EGY,15,0,2,3,0,11,2,1,7,1,31,16,1,2,0,0,1,0,6,0,5,1,0,0,31,3,1,1,52,38,43,32,0,0,0,0,1,0,1,1,0,6,0,2,5,4,18
EGY,6,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
EGY,6,0,0,0,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,8,8,8,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
EGY,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,6,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
EGY,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,0,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
EGY,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,1,0,0,0,1,14,1,0,1,0,0,0,0,1,0,1,0,0,0,5,1,0,0,7,6,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
EGY,6,0,0,0,0,0,0,0,1,2,7,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,9,9,9,8,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2
EGY,5,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,7,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,4,5,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
EGY,7,0,0,0,0,1,0,0,1,0,2,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,9,9,9,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3
EGY,7,1,1,0,0,0,0,0,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,11,8,11,7,0,0,0,1,0,0,0,1,1,0,2,0,0,0,5
EGY,5,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
EGY,5,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,1,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,6,5,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
EGY,9,0,0,0,0,0,1,1,1,4,12,3,0,0,1,0,0,0,0,0,3,1,0,5,2,1,0,1,14,13,14,13,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3
EGY,8,0,0,0,0,4,0,0,5,0,5,6,0,1,1,0,0,0,3,0,1,0,0,1,4,0,0,1,16,14,14,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7
EGY,5,0,0,0,0,4,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,10,8,9,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4
EGY,9,0,0,0,0,2,0,0,3,4,19,6,1,1,1,0,0,0,1,0,0,0,0,1,14,0,1,0,21,17,20,13,0,0,0,0,0,0,0,0,1,1,0,3,0,0,4
EGY,10,0,0,0,0,7,0,2,11,4,14,14,4,0,0,0,0,0,8,0,3,2,0,1,35,1,1,2,38,30,31,31,0,0,0,0,0,0,0,2,3,1,0,0,2,2,16
EGY,8,1,0,0,0,4,0,0,1,3,12,3,0,1,0,0,0,0,3,0,0,0,0,1,3,2,1,0,14,14,14,9,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4
EGY,10,0,1,0,0,2,1,0,3,1,2,4,1,0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,8,7,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,14,0,1,1,0,3,1,0,2,4,20,12,1,0,1,0,1,0,5,0,5,1,0,0,23,2,1,0,26,21,24,17,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2
EGY,4,0,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,4,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,12,0,0,2,0,11,0,0,6,2,28,2,2,0,0,0,2,0,3,1,3,4,0,2,19,1,4,1,42,33,34,29,0,0,0,0,0,0,0,0,1,6,0,0,6,5,12
EGY,13,4,0,0,0,4,1,0,3,0,14,13,1,1,1,0,1,0,4,0,1,2,0,0,14,0,0,1,23,19,21,17,0,0,0,1,0,0,1,0,0,3,0,1,1,1,4
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0,0,3,3,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
EGY,12,8,1,0,0,0,1,0,2,2,16,5,0,2,1,0,0,0,1,0,5,1,0,0,8,1,3,0,32,28,32,17,0,0,0,0,1,0,0,0,3,1,1,0,0,0,10
EGY,9,0,0,0,0,4,0,0,2,1,11,3,0,0,0,0,1,0,1,0,1,1,0,2,6,2,0,0,16,8,13,8,0,0,0,0,0,0,0,1,1,3,0,0,2,1,5
EGY,7,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,0,1,4,4,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,16,3,6,8,0,31,5,0,24,8,72,28,0,1,5,0,4,0,19,1,11,7,0,9,51,4,8,9,174,137,144,123,1,0,0,10,6,0,2,9,3,22,5,3,11,13,74
EGY,16,0,1,2,0,5,1,2,6,3,18,12,2,2,5,0,1,0,6,0,2,2,0,2,27,3,0,2,33,27,28,26,0,0,0,0,0,0,0,1,0,4,2,2,4,2,12
EGY,13,0,1,0,0,6,1,2,4,4,16,9,2,0,1,0,0,0,2,0,3,1,0,0,19,1,1,1,27,23,23,20,0,0,0,1,0,0,1,1,1,2,0,0,2,1,10
EGY,12,0,0,0,0,8,0,1,10,9,45,19,2,0,1,1,3,0,16,0,3,0,0,4,51,0,2,0,54,48,55,40,0,0,0,2,0,0,1,3,2,5,1,0,3,2,18
EGY,4,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EGY,13,0,1,2,0,5,0,1,3,0,14,8,0,1,1,1,0,0,2,0,2,1,0,2,19,1,2,1,17,13,13,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
EGY,8,0,0,0,0,1,0,0,1,3,15,4,0,1,0,0,0,0,2,0,1,0,0,2,7,0,1,0,17,15,15,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
EGY,15,0,1,0,0,6,1,0,8,5,50,24,3,1,3,1,5,0,9,0,8,2,0,1,43,3,5,3,77,60,70,44,0,1,0,1,0,0,2,2,1,5,0,0,7,4,21
EGY,10,0,0,1,0,1,0,0,2,1,7,3,0,0,1,0,1,0,4,0,2,0,0,1,7,1,0,0,9,9,9,8,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2
EGY,8,0,0,1,0,5,0,0,2,4,15,3,0,0,0,0,0,0,2,0,3,0,0,1,13,2,4,1,16,10,10,12,0,0,0,0,0,0,0,1,2,1,0,0,1,0,7
EGY,6,0,1,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,4,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,6,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EGY,10,0,1,3,0,6,0,0,1,1,8,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,2,2,15,9,11,13,0,0,1,3,1,0,1,0,0,0,0,0,0,0,4
EGY,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,12,1,0,2,0,4,1,0,2,7,11,3,1,0,1,0,0,0,3,0,1,0,0,3,14,0,0,0,17,12,14,8,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
EGY,8,0,0,1,0,5,0,0,4,0,12,7,1,0,1,0,0,0,4,0,0,0,0,0,4,1,1,2,18,15,17,15,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
EGY,13,0,0,1,0,3,0,0,3,2,6,4,1,1,2,1,0,0,3,0,2,1,0,1,6,1,0,0,12,11,11,11,0,0,0,0,0,0,0,0,0,2,2,1,1,1,10
EGY,10,1,0,2,0,1,0,1,2,1,4,3,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,11,9,8,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
EGY,13,0,0,1,0,7,0,1,4,2,14,3,1,1,1,0,0,0,5,0,1,2,0,3,12,0,0,1,29,23,26,22,0,0,0,0,0,0,0,0,1,2,0,1,2,3,10
EGY,11,0,0,0,0,1,1,0,4,2,26,11,1,1,0,0,2,0,4,0,5,0,0,0,28,2,2,1,20,15,19,14,0,0,0,1,0,0,2,0,0,1,0,1,1,1,6
EGY,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,6,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EGY,14,0,2,8,0,19,2,3,14,7,56,20,4,5,2,0,0,0,8,0,10,0,0,10,55,5,0,0,105,82,76,53,0,0,0,0,2,0,1,2,2,7,1,6,1,1,31
EGY,8,0,0,0,0,6,0,4,3,0,20,4,0,1,0,0,0,0,7,0,0,4,0,0,16,0,0,2,33,29,29,26,0,0,0,3,0,0,0,0,0,2,0,1,0,0,6
EGY,5,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,1,1,0,1,0,6,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,7,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EGY,7,0,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,1,0,2,1,0,2,3,0,0,0,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,8,0,0,0,0,1,0,0,1,1,8,4,0,0,0,0,1,0,2,0,1,0,0,1,2,0,0,0,9,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
EGY,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EGY,10,0,0,1,0,1,0,0,4,3,14,8,1,0,0,0,1,0,2,0,1,0,0,1,9,2,0,0,19,13,15,14,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4
EGY,7,0,0,0,0,1,0,0,1,1,5,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5,4,5,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3
EGY,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,13,0,2,2,0,6,0,1,2,2,17,3,0,2,1,0,0,0,1,0,2,1,0,1,17,0,0,2,26,20,19,19,0,0,0,1,0,0,0,0,2,3,1,0,0,1,8
EGY,14,0,2,2,0,6,1,1,3,3,21,4,1,0,0,0,1,0,2,0,4,1,0,5,23,0,0,2,26,20,20,20,0,0,0,2,2,0,2,1,1,3,0,0,1,1,8
EGY,15,1,0,1,1,7,1,0,11,11,52,22,4,2,0,2,0,0,13,0,3,1,0,0,50,2,6,2,69,56,63,47,0,1,0,1,0,0,1,1,2,8,0,2,8,5,21
EGY,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,6,0,0,0,0,0,0,0,1,0,6,3,1,0,1,0,0,0,0,0,2,0,0,3,2,2,0,1,7,5,6,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
EGY,5,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,11,0,0,1,0,5,0,2,5,0,16,4,1,1,0,0,3,0,2,0,1,0,0,3,10,1,0,1,17,14,13,13,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5
EGY,6,0,0,0,0,4,0,0,3,1,6,3,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,9,9,9,10,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4
EGY,11,1,1,2,0,5,1,0,3,1,11,6,0,0,0,0,0,0,3,0,3,0,0,0,11,0,1,1,16,12,15,13,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5
EGY,5,0,0,0,0,4,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,11,1,1,1,0,7,0,1,8,0,9,7,0,0,0,1,0,0,0,1,1,0,0,1,6,1,0,0,24,22,24,14,0,0,0,1,0,0,0,1,0,4,0,0,3,2,8
EGY,14,0,7,3,0,25,0,0,16,3,32,10,1,1,0,0,1,0,7,4,7,1,0,3,28,3,0,2,81,67,67,58,0,0,0,0,7,0,2,2,4,9,0,1,5,5,30
EGY,14,0,0,1,0,15,1,1,5,4,31,11,1,1,1,1,0,0,5,0,8,0,0,4,25,3,2,2,54,47,50,34,0,0,0,0,0,0,1,0,2,2,0,1,2,2,10
EGY,6,0,0,0,0,2,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,8,2,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EGY,9,0,1,1,0,1,0,0,1,3,16,3,0,0,0,0,2,0,0,0,7,0,0,1,6,2,2,0,13,13,13,11,0,0,0,1,1,0,1,2,0,0,0,0,0,0,5
EGY,6,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,10,0,1,0,0,4,0,0,2,3,20,9,0,0,3,0,2,0,1,0,2,0,0,3,12,1,0,0,32,27,28,20,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3
EGY,7,0,1,0,0,2,0,0,1,2,6,0,0,0,0,1,0,0,0,0,2,0,0,3,2,0,1,0,12,8,8,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
EGY,10,0,2,0,0,4,0,0,4,0,19,9,0,0,4,0,2,0,3,0,2,6,0,4,12,1,0,0,33,24,33,24,0,0,1,1,0,0,0,0,0,3,4,0,0,5,18
EGY,10,0,0,2,0,9,0,0,6,1,13,10,1,0,2,0,0,0,2,0,6,0,0,3,11,1,2,5,35,22,27,26,0,0,0,2,0,0,0,1,0,3,0,0,0,0,4
EGY,13,1,0,1,0,7,0,1,2,1,22,4,3,1,0,0,1,0,4,0,1,0,0,6,19,1,1,2,27,18,22,20,0,0,0,0,0,0,0,0,2,3,0,1,1,1,9
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,7,0,1,2,0,3,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,10,9,11,9,0,0,0,0,0,0,0,1,0,2,0,0,2,2,4
EGY,6,0,0,0,0,1,0,0,0,2,4,3,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,8,7,9,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
EGY,7,0,0,0,0,3,0,0,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,7,8,10,8,0,0,0,3,0,0,0,1,0,2,0,0,1,2,5
EGY,5,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EGY,7,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,9,9,9,9,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5
EGY,5,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,1,5,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EGY,8,0,0,1,0,3,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,2,9,9,9,9,0,0,0,2,0,0,0,1,0,0,1,0,0,0,3
EGY,4,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6,6,5,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3
EGY,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2
EGY,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,6,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,3,1,0,3,0,3,6,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,1,8,8,8,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
EGY,8,0,0,1,0,4,0,0,2,0,17,5,0,0,0,0,0,0,2,0,5,2,0,1,13,1,1,0,24,21,22,14,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2
EGY,5,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
