@relation textClassifier

@ATTRIBUTE class {EGY, GLF, LAV, MSA, NOR}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC
@ATTRIBUTE Adverbials NUMERIC
@ATTRIBUTE Adverbs NUMERIC
@ATTRIBUTE ConjSub NUMERIC
@ATTRIBUTE Conjunctions NUMERIC
@ATTRIBUTE Demonstratives NUMERIC
@ATTRIBUTE Modals NUMERIC
@ATTRIBUTE Negation NUMERIC
@ATTRIBUTE Particles NUMERIC
@ATTRIBUTE Prepositionals NUMERIC
@ATTRIBUTE Prepositions NUMERIC
@ATTRIBUTE Pronoun NUMERIC
@ATTRIBUTE Quantitives NUMERIC
@ATTRIBUTE QuestionWords NUMERIC
@ATTRIBUTE Relatives NUMERIC
@ATTRIBUTE StopWords NUMERIC
@ATTRIBUTE typeTokenRatio NUMERIC

@data
EGY,14,0,0,2,0,8,1,0,4,4,26,31,1,1,2,0,0,0,4,1,5,3,0,128.83289203744897,3,39,1,1,1,44,38,41,30,0,0,0,0,0,0,0,0,2,4,2,1,1,1,15,0.10183875530410183
EGY,14,0,0,2,0,24,1,2,15,10,83,22,5,3,0,0,1,0,7,1,15,0,0,199.776,9,73,2,6,2,112,95,94,72,0,0,0,0,0,0,4,1,5,8,0,1,6,5,36,0.0462085308056872
EGY,11,0,0,0,0,2,0,0,3,1,13,9,0,3,1,0,1,0,4,1,2,0,0,131.202727542,3,12,1,0,0,22,20,20,19,0,0,0,0,0,0,2,0,0,2,1,1,1,1,6,0.4444444444444444
EGY,8,0,1,0,0,4,0,0,3,2,7,0,0,0,0,0,0,0,1,0,1,1,0,100.02271675857143,1,9,0,0,0,8,6,7,7,0,0,0,0,0,0,0,0,1,2,0,0,2,2,3,0.7142857142857143
EGY,7,0,0,0,0,3,1,0,0,5,14,4,0,0,0,0,0,0,0,0,4,1,0,76.92915489166667,1,6,1,0,2,12,11,10,9,0,0,0,1,0,0,0,0,1,1,0,0,0,1,6,0.8918918918918919
EGY,3,0,0,0,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,92.24343787666669,0,0,0,0,0,7,6,7,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1.0
EGY,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,146.33813193999998,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
EGY,6,0,0,0,0,1,0,0,1,0,3,3,0,1,0,0,0,0,1,0,0,0,0,135.023701731,0,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1.0
EGY,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28.475961789999985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,6,0,0,0,0,2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,103.97598089499999,0,3,0,0,0,8,8,8,6,0,0,0,1,0,0,0,2,0,1,0,0,1,1,3,1.0
EGY,14,0,1,1,0,4,0,0,4,2,13,2,0,2,1,0,1,0,2,1,2,1,0,78.13196832928571,1,13,1,2,0,24,21,20,18,0,0,0,3,0,0,1,0,0,4,1,1,1,1,11,0.9090909090909091
EGY,10,0,1,0,0,0,1,0,1,1,9,7,0,0,0,0,0,0,6,1,1,2,0,87.318076497,0,8,0,0,1,17,16,16,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9333333333333333
EGY,5,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,122.15669790999999,0,1,0,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0
EGY,8,0,0,0,0,2,0,1,3,0,4,2,1,0,1,0,0,0,1,0,0,0,0,113.8365725017647,1,3,0,0,0,8,8,8,7,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0.85
EGY,4,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,105.99110039749999,0,2,2,0,0,3,2,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1.0
EGY,5,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,2,0,132.18765392999998,0,6,0,0,0,4,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1.0
EGY,7,0,1,0,0,1,0,0,4,0,4,0,0,0,1,0,0,0,1,0,0,1,0,116.91180822,0,2,0,0,0,9,8,9,7,0,0,0,0,0,0,0,1,0,2,1,0,1,2,7,1.0
EGY,7,0,1,0,0,1,0,1,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,110.84226770099998,0,3,0,0,0,5,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0
EGY,6,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,0,130.18741492499998,2,2,0,0,0,6,6,6,4,0,0,0,2,0,0,1,1,0,1,0,0,0,0,3,1.0
EGY,9,1,1,0,0,1,0,0,1,0,6,1,0,0,0,0,1,0,1,0,1,0,0,128.5009168355,0,4,0,0,0,10,9,10,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0.8
EGY,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154.4134904475,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGY,9,0,1,0,0,4,0,1,2,0,2,1,0,0,0,0,0,0,3,0,2,1,0,78.2756401047059,0,1,0,0,0,10,8,10,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4,0.9411764705882353
EGY,6,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,96.81093787666669,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5
EGY,6,0,1,0,0,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,108.36439389666667,0,5,0,0,0,5,4,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0
EGY,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,166.05007539428573,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,121.14169791,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0
EGY,11,0,0,0,0,6,0,0,6,8,25,5,0,1,4,0,2,0,2,0,5,1,0,102.76786157270271,2,14,5,2,0,41,37,37,30,0,0,0,2,0,0,2,4,0,3,3,1,4,3,17,0.09090909090909091
EGY,8,0,0,0,0,1,0,0,1,1,6,1,0,0,0,0,1,0,1,2,0,0,0,114.03669790999999,0,0,0,1,3,10,6,10,8,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,1.0
EGY,10,1,0,0,0,1,0,0,4,2,10,9,3,0,1,0,0,0,2,0,1,0,0,88.0469487264706,0,9,1,1,0,17,13,16,11,0,0,0,0,0,0,1,0,0,4,0,0,1,0,6,0.8235294117647058
EGY,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,148.36813194,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0
EGY,11,1,0,1,0,5,0,0,2,3,15,1,0,1,1,0,0,0,3,0,1,0,0,99.76717592000001,0,7,0,1,2,23,21,21,19,0,0,0,0,0,0,1,0,0,2,0,1,1,1,3,0.8888888888888888
EGY,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84.89930786000001,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,14,1,2,0,0,3,0,1,4,4,18,4,1,0,0,0,2,0,7,1,2,2,0,47.48297093421053,1,16,3,0,2,33,29,29,23,0,0,0,0,0,0,1,5,0,1,0,0,1,3,9,0.17096774193548386
EGY,12,1,1,1,0,5,0,0,2,1,16,6,0,0,1,0,0,0,1,0,5,2,0,67.09935652590909,1,12,1,2,0,25,20,21,17,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0.9772727272727273
EGY,14,1,0,1,0,11,2,0,2,1,13,9,0,1,1,0,2,0,6,0,4,2,0,99.23972447210528,1,26,0,0,2,22,19,19,15,0,0,0,1,0,0,0,0,3,0,1,0,1,0,7,0.8421052631578947
EGY,5,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,0,63.30976892727273,0,2,0,0,0,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858
EGY,8,0,0,0,0,2,0,0,2,2,6,8,0,0,0,0,0,0,1,0,1,1,0,101.9044405488,0,2,1,0,0,7,8,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.92
EGY,15,0,2,3,0,11,2,1,7,1,31,16,1,2,0,0,1,0,6,0,5,1,0,30.25719387102042,0,31,3,1,1,52,38,43,32,0,0,0,0,1,0,1,1,0,6,0,2,5,4,18,0.7037037037037037
EGY,6,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,115.6187199,2,1,0,0,0,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.45454545454545453
EGY,6,0,0,0,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,2,1,0,141.09324225,0,2,0,0,0,8,8,8,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1.0
EGY,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,164.399492358,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111111111111111
EGY,4,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,86.30532732636365,0,2,2,0,1,6,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1.0
EGY,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,89.91478587,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
EGY,4,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,129.19473567125,0,2,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,143.29313194000002,0,2,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1.0
EGY,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,173.56456597000002,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,7,0,0,0,0,1,0,0,0,1,14,1,0,1,0,0,0,0,1,0,1,0,0,97.06505259649998,0,5,1,0,0,7,6,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1.0
EGY,6,0,0,0,0,0,0,0,1,2,7,1,0,1,0,0,0,0,1,0,0,0,0,106.573315502,0,3,1,0,0,9,9,9,8,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,0.9333333333333333
EGY,5,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,1,0,2,0,0,0,0,110.02133940249999,0,3,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,1,0,0,0,0,103.89182480272729,0,2,0,0,0,8,7,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,137.441845134,0,1,0,0,0,6,4,5,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1.0
EGY,7,0,0,0,0,1,0,0,1,0,2,4,0,1,0,0,0,0,0,0,2,1,0,89.01015357000001,0,0,0,0,1,9,9,9,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1.0
EGY,7,1,1,0,0,0,0,0,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,120.20572710954548,0,3,0,0,0,11,8,11,7,0,0,0,1,0,0,0,1,1,0,2,0,0,0,5,0.9473684210526315
EGY,5,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,1,0,124.52503124333333,0,2,0,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.3333333333333333
EGY,5,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,134.95966021285716,0,1,0,0,0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,60.71787383000003,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,1,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,108.424124298,0,1,0,1,1,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
EGY,4,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,132.605558328,0,2,0,0,1,6,5,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6666666666666666
EGY,9,0,0,0,0,0,1,1,1,4,12,3,0,0,1,0,0,0,0,0,3,1,0,88.30317656111112,5,2,1,0,1,14,13,14,13,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1.0
EGY,8,0,0,0,0,4,0,0,5,0,5,6,0,1,1,0,0,0,3,0,1,0,0,132.17277343249998,1,4,0,0,1,16,14,14,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,0.4482758620689655
EGY,5,0,0,0,0,4,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,132.217414925,1,1,1,1,0,10,8,9,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0.5
EGY,9,0,0,0,0,2,0,0,3,4,19,6,1,1,1,0,0,0,1,0,0,0,0,77.36958844725001,1,14,0,1,0,21,17,20,13,0,0,0,0,0,0,0,0,1,1,0,3,0,0,4,0.9069767441860465
EGY,10,0,0,0,0,7,0,2,11,4,14,14,4,0,0,0,0,0,8,0,3,2,0,120.63202884,1,35,1,1,2,38,30,31,31,0,0,0,0,0,0,0,2,3,1,0,0,2,2,16,0.06790799561883899
EGY,8,1,0,0,0,4,0,0,1,3,12,3,0,1,0,0,0,0,3,0,0,0,0,95.47632769896553,1,3,2,1,0,14,14,14,9,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0.9655172413793104
EGY,10,0,1,0,0,2,1,0,3,1,2,4,1,0,0,0,0,0,1,1,0,0,0,92.41650620526316,0,5,1,0,0,8,7,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9473684210526315
EGY,4,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,118.335411104,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,14,0,1,1,0,3,1,0,2,4,20,12,1,0,1,0,1,0,5,0,5,1,0,76.21322372100003,0,23,2,1,0,26,21,24,17,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,0.9333333333333333
EGY,4,0,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,108.85496204642857,1,2,1,1,0,4,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6363636363636364
EGY,5,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,97.97526388,0,0,1,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,12,0,0,2,0,11,0,0,6,2,28,2,2,0,0,0,2,0,3,1,3,4,0,199.776,2,19,1,4,1,42,33,34,29,0,0,0,0,0,0,0,0,1,6,0,0,6,5,12,0.8939393939393939
EGY,13,4,0,0,0,4,1,0,3,0,14,13,1,1,1,0,1,0,4,0,1,2,0,128.1554875179661,0,14,0,0,1,23,19,21,17,0,0,0,1,0,0,1,0,0,3,0,1,1,1,4,0.15238095238095237
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,130.23205641750002,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,7,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,1,0,88.50363951090911,0,3,0,0,0,3,3,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,12,8,1,0,0,0,1,0,2,2,16,5,0,2,1,0,0,0,1,0,5,1,0,86.87061951533332,0,8,1,3,0,32,28,32,17,0,0,0,0,1,0,0,0,3,1,1,0,0,0,10,0.7777777777777778
EGY,9,0,0,0,0,4,0,0,2,1,11,3,0,0,0,0,1,0,1,0,1,1,0,87.73598089500001,2,6,2,0,0,16,8,13,8,0,0,0,0,0,0,0,1,1,3,0,0,2,1,5,0.6857142857142857
EGY,7,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,1,0,1,0,0,149.55085256,0,1,2,0,1,4,4,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5
EGY,16,3,6,8,0,31,5,0,24,8,72,28,0,1,5,0,4,0,19,1,11,7,0,72.94377295501302,9,51,4,8,9,174,137,144,123,1,0,0,10,6,0,2,9,3,22,5,3,11,13,74,0.1181353767560664
EGY,16,0,1,2,0,5,1,2,6,3,18,12,2,2,5,0,1,0,6,0,2,2,0,83.5026229281081,2,27,3,0,2,33,27,28,26,0,0,0,0,0,0,0,1,0,4,2,2,4,2,12,0.4342105263157895
EGY,13,0,1,0,0,6,1,2,4,4,16,9,2,0,1,0,0,0,2,0,3,1,0,112.43334106263158,0,19,1,1,1,27,23,23,20,0,0,0,1,0,0,1,1,1,2,0,0,2,1,10,0.12106537530266344
EGY,12,0,0,0,0,8,0,1,10,9,45,19,2,0,1,1,3,0,16,0,3,0,0,199.776,4,51,0,2,0,54,48,55,40,0,0,0,2,0,0,1,3,2,5,1,0,3,2,18,0.7647058823529411
EGY,4,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,93.94502487499999,0,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8333333333333334
EGY,13,0,1,2,0,5,0,1,3,0,14,8,0,1,1,1,0,0,2,0,2,1,0,74.5112199,2,19,1,2,1,17,13,13,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.4673913043478261
EGY,8,0,0,0,0,1,0,0,1,3,15,4,0,1,0,0,0,0,2,0,1,0,0,99.35387451310346,2,7,0,1,0,17,15,15,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.48333333333333334
EGY,15,0,1,0,0,6,1,0,8,5,50,24,3,1,3,1,5,0,9,0,8,2,0,101.3559017190845,1,43,3,5,3,77,60,70,44,0,1,0,1,0,0,2,2,1,5,0,0,7,4,21,0.11601150527325024
EGY,10,0,0,1,0,1,0,0,2,1,7,3,0,0,1,0,1,0,4,0,2,0,0,108.05579800086957,1,7,1,0,0,9,9,9,8,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0.9130434782608695
EGY,8,0,0,1,0,5,0,0,2,4,15,3,0,0,0,0,0,0,2,0,3,0,0,51.40430786,1,13,2,4,1,16,10,10,12,0,0,0,0,0,0,0,1,2,1,0,0,1,0,7,0.8947368421052632
EGY,6,0,1,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,124.35224946000001,0,3,0,0,0,4,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
EGY,4,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,101.9906223875,0,2,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,6,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,86.86978587000002,1,2,1,0,0,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,10,0,1,3,0,6,0,0,1,1,8,0,0,0,0,0,1,0,1,0,1,0,1,87.40756789333332,1,2,1,2,2,15,9,11,13,0,0,1,3,1,0,1,0,0,0,0,0,0,0,4,0.8888888888888888
EGY,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,118.1413394025,0,1,0,0,0,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
EGY,12,1,0,2,0,4,1,0,2,7,11,3,1,0,1,0,0,0,3,0,1,0,0,51.47856164513513,3,14,0,0,0,17,12,14,8,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1.0
EGY,8,0,0,1,0,5,0,0,4,0,12,7,1,0,1,0,0,0,4,0,0,0,0,95.736936915,0,4,1,1,2,18,15,17,15,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6,0.9722222222222222
EGY,13,0,0,1,0,3,0,0,3,2,6,4,1,1,2,1,0,0,3,0,2,1,0,81.9608189883871,1,6,1,0,0,12,11,11,11,0,0,0,0,0,0,0,0,0,2,2,1,1,1,10,0.96875
EGY,10,1,0,2,0,1,0,1,2,1,4,3,2,0,0,0,0,0,0,0,2,0,0,115.32523318105264,1,1,0,0,0,11,9,8,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0.9473684210526315
EGY,13,0,0,1,0,7,0,1,4,2,14,3,1,1,1,0,0,0,5,0,1,2,0,67.67923300042555,3,12,0,0,1,29,23,26,22,0,0,0,0,0,0,0,0,1,2,0,1,2,3,10,0.9361702127659575
EGY,11,0,0,0,0,1,1,0,4,2,26,11,1,1,0,0,2,0,4,0,5,0,0,73.79508031800002,0,28,2,2,1,20,15,19,14,0,0,0,1,0,0,2,0,0,1,0,1,1,1,6,0.9
EGY,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.76311283500002,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
EGY,5,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,125.87494664818182,0,0,1,1,1,6,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
EGY,14,0,2,8,0,19,2,3,14,7,56,20,4,5,2,0,0,0,8,0,10,0,0,199.776,10,55,5,0,0,105,82,76,53,0,0,0,0,2,0,1,2,2,7,1,6,1,1,31,0.4161676646706587
EGY,8,0,0,0,0,6,0,4,3,0,20,4,0,1,0,0,0,0,7,0,0,4,0,83.54300413684211,0,16,0,0,2,33,29,29,26,0,0,0,3,0,0,0,0,0,2,0,1,0,0,6,0.6896551724137931
EGY,5,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,2,1,0,103.97598089499999,0,1,2,0,0,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461
EGY,7,0,0,0,0,1,1,0,1,0,6,2,0,0,1,0,0,0,0,0,0,1,0,118.77191853,0,2,0,0,0,7,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0
EGY,7,0,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,1,0,2,1,0,92.73037419,2,3,0,0,0,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
EGY,8,0,0,0,0,1,0,0,1,1,8,4,0,0,0,0,1,0,2,0,1,0,0,115.98254181772728,1,2,0,0,0,9,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2058823529411765
EGY,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100.00526388,0,2,1,0,0,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
EGY,10,0,0,1,0,1,0,0,4,3,14,8,1,0,0,0,1,0,2,0,1,0,0,113.71441039268292,1,9,2,0,0,19,13,15,14,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0.22023809523809523
EGY,7,0,0,0,0,1,0,0,1,1,5,0,0,2,1,0,0,0,0,0,1,0,0,93.9599053725,0,1,0,0,0,5,4,5,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0.3111111111111111
EGY,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.59456597000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,13,0,2,2,0,6,0,1,2,2,17,3,0,2,1,0,0,0,1,0,2,1,0,59.13227016285714,1,17,0,0,2,26,20,19,19,0,0,0,1,0,0,0,0,2,3,1,0,0,1,8,0.9047619047619048
EGY,14,0,2,2,0,6,1,1,3,3,21,4,1,0,0,0,1,0,2,0,4,1,0,37.68836539418186,5,23,0,0,2,26,20,20,20,0,0,0,2,2,0,2,1,1,3,0,0,1,1,8,0.9454545454545454
EGY,15,1,0,1,1,7,1,0,11,11,52,22,4,2,0,2,0,0,13,0,3,1,0,106.9269001878854,0,50,2,6,2,69,56,63,47,0,1,0,1,0,0,1,1,2,8,0,2,8,5,21,0.07449494949494949
EGY,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,166.5042074625,0,1,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,132.18765392999998,0,2,0,0,0,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,141.32265393,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15625
